text,sentiment,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig
saya memesan makanan nasi timbel rasa standart tidak ada ikan asin gede rasa dan sayur asem nya kurang bumbu dan nasi rawon . penyajian nasi rawon unik tetapi dingin dan rasa hambar . harga makanan lumayan mahal . kp . daun cocok untuk santai hanya makanan perlu mendapatkan perbaikan .,0,saya memesan makanan nasi timbel rasa standart tidak ada ikan asin gede rasa dan sayur asem nya kurang bumbu dan nasi rawon . penyajian nasi rawon unik tetapi dingin dan rasa hambar . harga makanan lumayan mahal . kp . daun cocok untuk santai hanya makanan perlu mendapatkan perbaikan .,1.0,2,[0.3514 0.0042 0.6444],2,[0.3514 0.0042 0.6444],,2,2,0.02,,,,,,,,
"dusun bambu , terletak di kaki gunung burangrang . dari terminal ledeng bandung , banyak sekali petunjuk jalan menuju lokasi , sehingga tidak perlu khawatir mendasar . kami tiba di dusun bambu pada hari jumat , libur panjang , antrian masuk ke dalam lokasi sangat panjang . karena kami menginap , kami tidak dikenakan biaya masuk , tetapi jika hanya akan bermain dan melihat-melihat biaya masuk nya rp 10.000 / orang dan rp 10.000 / mobil .",0,dusun bambu terletak di kaki gunung burangrang dari terminal ledeng bandung banyak sekali petunjuk jalan menuju lokasi sehingga tidak perlu risau asas kami tiba di dusun bambu pada hari Jumaat libur panjang beratur masuk ke dalam lokasi sangat panjang karena kami bermalam kami tidak dikenakan biaya masuk tetapi jika hanya akan bermain dan biaya masuk nya rp orang dan rp mobil,0.9850950837135316,0,[0.9931 0.0018 0.0051],0,[0.9932 0.0058 0.0011],"{'menginap': 'bermalam', 'lokasi': 'lokasi', 'mendasar': 'asas', 'antrian': 'beratur', 'khawatir': 'risau', 'jumat': 'Jumaat'}",0,2,10.04,,,,,,,,
"letak nya di dago pakar , kalau malam suasana nya sangat bagus , bisa melihat pemandangan bandung , makanan ya standar makanan barat maupun yang tradisional seperti kafe-kafe yang lain .",0,letak nya di dago pakar kalau malam suasana nya sangat baik bisa melihat pemandangan Bandung makanan ya standar makanan barat maupun yang tradisional seperti yang lain,0.9870452880859376,0,[0.998 0.001 0.001],0,[0.998 0.001 0.001],"{'bandung': 'Bandung', 'bagus': 'baik', 'ya': 'ya'}",0,2,8.16,,,,,,,,
"bukan gubernur nya yang salah tapi presiden nya yang idiot dan tolol . simonyet kowi kan presiden pimpinan tertinggi negara ini , masa tidak bisa mengatur bawahan , logika nya seorang anak kecil mencuri nah yang patut disalahkan orang tua bagaimana cara mendidik dan mengarahkan anak nya dalam hal presiden bagaimana leadership nya kalau dia sendiri juga seorang jongos partai , jadi mental alias jongos nya tidak bakal hilang , solusi nya 2019 coblos capres baru , jokowi buang ke got",2,bukan gabenor miliknya yang salah tapi Presiden miliknya yang idiot dan bodoh monyet kowi kan Presiden pimpinan tertinggi negara ini masa tidak bisa mengatur bawahan logika miliknya seorang anak kecil mencuri nah yang patut disalahkan orang tua bagaimana cara mendidik dan mengarahkan anak miliknya dalam hal Presiden bagaimana leadership miliknya kalau dia sendiri juga seorang jongos partai jadi mental alias jongos miliknya tidak bakal hilang penyelesaian miliknya 2019 mengundi calon presiden baru jokowi buang ke got,0.9563652276992798,2,[0.0216 0.0057 0.9727],2,[0.0163 0.0071 0.9766],"{'buang': 'buang', 'simonyet': 'monyet', 'solusi': 'penyelesaian', 'capres': 'calon presiden', 'coblos': 'mengundi', 'tolol': 'bodoh', 'presiden': 'Presiden', 'gubernur': 'gabenor', 'nya': 'miliknya'}",2,2,11.83,,,,,,,,
"bebek nya enak , bumbu nya meresap . ukuran nya besar-besar , puas deh makan nya . untuk kelas resto harga nya tidak terlalu mahal",0,bebek miliknya bagus rempah ratus miliknya meresap ukuran miliknya puas deh makan miliknya untuk kelas resto harga miliknya tidak terlalu mahal,0.8173836469650269,0,[9.981e-01 8.000e-04 1.100e-03],0,[0.9946 0.0012 0.0042],"{'bumbu': 'rempah ratus', 'enak': 'bagus', 'nya': 'miliknya'}",0,0,8.43,,,,,,,,
"perkara yang buat saya sangat rindu pada kota bandung adalah sate nya yang sangat enak . ternyata sangat rugi sekali bagi tourist yang datang ke bandung , tapi tidak dapat menikmati sate ini . :",0,"perkara yang buat saya sangat rindu pada kota bandung adalah sate nya yang sangat enak . ternyata sangat rugi sekali bagi tourist yang datang ke bandung , tapi tidak dapat menikmati sate ini . :",1.0,2,[0.4767 0.0057 0.5176],2,[0.4767 0.0057 0.5176],,2,2,0.02,,,,,,,,
"makanan di beehive cukup enak , harga terbilang menengah . beehive juga menyediakan menu makanan barat , indonesia dan makanan penutup dan juice sehat .",0,makanan di sarang lebah cukup enak harga terbilang menengah sarang lebah juga menyediakan menu makanan barat indonesia dan makanan penutup dan juice sihat,0.8658658266067505,0,[0.9953 0.0013 0.0034],0,[0.9974 0.001  0.0015],"{'beehive': 'sarang lebah', 'menyediakan': 'menyediakan', 'sehat': 'sihat'}",0,2,7.63,,,,,,,,
kebahagiaan sore ini bisa bertemu dan foto sampai puas sama : sudah ganteng ramah dan baik pula . tidak bosan kandang wajah nya .,0,kebahagiaan sore ini bisa bertemu dan foto sampai puas sama sudah kacak mesra dan baik pula tidak bosan kandang wajah nya,0.9843811988830566,0,[9.979e-01 9.000e-04 1.200e-03],0,[0.9964 0.0015 0.0021],"{'ramah': 'mesra', 'ganteng': 'kacak'}",0,0,7.03,,,,,,,,
"kalau ke mangkok ayam yang recomended menurut saya adalah nasi goreng nya . porsi nya sih standard untuk 1 orang dan mengenyangkan . minuman nya milo dinausaurus , jadi itu milo dan atas nya dikasih bubuk milo . untuk harga lumayan terjangkau karena ini kan letak nya di mal .",0,kalau ke mangkok ayam yang disyorkan menurut saya adalah nasi goreng nya porsi nya sih standard untuk 1 orang dan pengisian minuman nya milo dinausaurus jadi itu milo dan atas nya dikasih bubuk milo untuk harga munasabah terjangkau karena ini kan letak nya di mal,0.9918254613876344,0,[9.981e-01 9.000e-04 1.000e-03],0,[0.9965 0.0019 0.0016],"{'recomended': 'disyorkan', 'mengenyangkan': 'pengisian', 'goreng': 'goreng', 'harga': 'harga', 'lumayan': 'munasabah'}",0,2,8.83,,,,,,,,
"positif nya : harga cukup terjangkau , pilihan produk beragam terlebih ada produk ramah terhadap kolestorel . hm . bisa jadi alternatif .",0,positif nya harga cukup mampu milik pilihan produk beragam terlebih ada produk ramah terhadap kolestorel hm bisa jadi alternatif,0.9763181805610656,0,[0.9951 0.0025 0.0024],0,[0.9976 0.0012 0.0012],"{'harga': 'harga', 'terjangkau': 'mampu milik'}",0,0,6.99,,,,,,,,
tadinya saya tidak suka ikan . selain bau amis harga nya pun mahal .,2,tadinya saya tidak suka ikan selain bau amis harga nya pun mahal,1.0,2,[0.0237 0.0036 0.9728],2,[0.0314 0.0047 0.9638],{'suka': 'suka'},2,2,6.52,,,,,,,,
mantap sukses terus untuk,0,mantap sukses terus untuk,0.9999998807907104,0,[0.9879 0.005  0.007 ],0,[0.9879 0.005  0.007 ],{'mantap': 'mantap'},0,0,6.39,,,,,,,,
diet napa sih chan ! gue lagi marah,2,diet napa sih chan gue lagi marah,0.9999998211860656,2,[0.0052 0.0071 0.9876],2,[0.0065 0.0112 0.9823],{'marah': 'marah'},2,2,6.21,,,,,,,,
baru kali ini saya menikmati makanan sunda . sambal nya enak tidak terlalu pedas . nasi liwet nya juga top markotop !,0,baru kali ini saya menikmati makanan sunda sambal miliknya enak tidak terlalu pedas nasi liwet miliknya juga atas markotop,0.9479819536209106,0,[0.9971 0.0011 0.0018],0,[9.956e-01 9.000e-04 3.500e-03],"{'top': 'atas', 'nya': 'miliknya'}",0,0,7.08,,,,,,,,
ini tontonan acara indonesia semua sudah mulai tidak bermutu ya . apalagi orang-orang yang di dalam acara nya . semua macam tidak bersekolah .,2,ini tontonan acara indonesia semua sudah mulai tidak kualiti ya apalagi yang di dalam acara nya semua macam tidak bersekolah,0.992735743522644,2,[0.0072 0.0023 0.9905],2,[0.0132 0.0035 0.9833],{'bermutu': 'kualiti'},2,2,6.51,,,,,,,,
"polling pemanasan menuju 2019 backhandindexpointingdown kalau tidak salah polling antara 2013 2014 jokowi selalu berada di posisi puncak dengan unggul jauh dari lawan-lawan nya . nah sekarang jokowi sebagai pertahana menang tipis atas prabowo , bisa jadi 2019 ada presiden baru grinningfacewithbigeyes grinningfacewithbigeyes grinningfacewithbigeyes",1,"polling pemanasan menuju 2019 backhandindexpointingdown kalau tidak salah polling antara 2013 2014 jokowi selalu berada di posisi puncak dengan unggul jauh dari lawan-lawan nya . nah sekarang jokowi sebagai pertahana menang tipis atas prabowo , bisa jadi 2019 ada presiden baru grinningfacewithbigeyes grinningfacewithbigeyes grinningfacewithbigeyes",1.0,0,[0.8207 0.0753 0.1039],0,[0.8207 0.0753 0.1039],,2,2,0.02,,,,,,,,
restoran jepang ini cukup terkenal dengan yu tang - nya lidah . sushi nya sekarang banyak macam nya . oven nya kurang enak . pelayanan nya masih perlu diperbaiki . pelayan nya harus lebih ramah .,0,restoran jepang ini cukup terkenal dengan yu tang nya lidah sushi nya sekarang banyak macam nya oven nya kurang enak pelayanan nya masih perlu diperbaiki pelayan nya harus lebih mesra,0.992812156677246,0,[0.7955 0.003  0.2016],0,[0.7963 0.0045 0.1992],"{'restoran': 'restoran', 'terkenal': 'terkenal', 'ramah': 'mesra'}",2,2,7.48,,,,,,,,
"halaman 97 - 128 tidak ada , diulang halaman 65 - 96 , pembelian hari minggu tanggal 24 desember sore sekitar jam 4 pembayaran menggunakan kartu atm bri bersamaan dengan buku the puppeteer dan sirkus pohon",1,muka surat 97 128 tidak ada diulang muka surat 65 96 pembelian hari minggu tanggal 24 desember sore sekitar jam 4 pembayaran menggunakan kartu atm bri bersamaan dengan buku the puppeteer dan sirkus pohon,0.90606951713562,1,[0.0071 0.9889 0.004 ],1,[0.0049 0.9912 0.0039],"{'128': '128', 'halaman': 'muka surat', '96': '96', 'bri': 'bri', 'diulang': 'diulang'}",1,1,7.99,,,,,,,,
"paling enak di sini tahu bodo nya . bagi yang suka pedas , restoran ini menyajikan banyak makanan pedas . ikan solo nya juga enak . lotek nya enak .",0,paling enak di sini tahu bodo nya bagi yang suka pedas restoran ini menyajikan banyak makanan pedas ikan solo nya juga enak lotek nya enak,1.0,0,[0.9964 0.001  0.0026],0,[9.976e-01 7.000e-04 1.600e-03],"{'ikan': 'ikan', 'suka': 'suka', 'pedas': 'pedas'}",0,2,7.1,,,,,,,,
"suguhan berbagai macam lauk sayur . tinggal pilih , lalu dimasak dan disajikan . pilihan sambal ijo , sambal merah serta lalapan yang banyak . tempat nya juga luas diiringi live musik . mantap deh pokok nya",0,suguhan berbagai macam lauk sayur tinggal pilih lalu dimasak dan disajikan pilihan sambal ijo sambal merah serta lalapan yang banyak tempat nya juga luas diiringi live muzik mantap deh pokok nya,0.9918540716171264,0,[9.978e-01 1.300e-03 9.000e-04],0,[9.978e-01 1.300e-03 8.000e-04],"{'mantap': 'mantap', 'pokok': 'pokok', 'musik': 'muzik', 'luas': 'luas'}",0,0,7.76,,,,,,,,
"makanan cukup memuaskan , pelayanan sangat baik dan kebetulan mbak dela sari purnama yang melayani kami , view nya luar biasa , dengan pemandangan kota kota bandung yang trans luxury suguhkan sangat indah dan cocok bersama lama nikmati pemandangan di sini .",0,makanan cukup memuaskan pelayanan sangat baik dan kebetulan mbak dela sari bulan penuh yang melayani kami view nya luar biasa dengan pemandangan kota kota Bandung yang trans luxury hidang sangat indah dan cocok bersama lama nikmati pemandangan di sini,0.9904779195785522,0,[9.98e-01 1.00e-03 9.00e-04],0,[0.9976 0.0012 0.0012],"{'bandung': 'Bandung', 'makanan': 'makanan', 'suguhkan': 'hidang', 'purnama': 'bulan penuh'}",0,2,7.74,,,,,,,,
"saya coba gurame asam manis dan mi goreng , untuk rasa standar , pelayan agak lama padahal kondisi resto tidak terlalu ramai",2,"saya coba gurame asam manis dan mi goreng , untuk rasa standar , pelayan agak lama padahal kondisi resto tidak terlalu ramai",1.0,0,[0.9117 0.0039 0.0844],0,[0.9117 0.0039 0.0844],,2,2,0.02,,,,,,,,
"bubur nya enak , tempat nya juga nyaman . tetapi dibandingkan dengan banyak nya bubur lainnya di bandung , mungkin menurut saya bubur ini belum masuk top 3 . saran saya , pesan bubur komplit dan kalau akhir pekan cobalah datang sepagi mungkin sebelum penuh .",0,bubur miliknya bagus tempat miliknya juga nyaman tetapi dibandingkan dengan banyak miliknya bubur lainnya di bandung mungkin menurut saya bubur ini belum masuk top 3 saran saya pesan bubur komplit dan kalau akhir pekan cobalah datang sepagi mungkin sebelum penuh,0.972567617893219,0,[0.9404 0.0021 0.0575],0,[0.9532 0.0017 0.045 ],"{'nya': 'miliknya', 'bubur': 'bubur', 'enak': 'bagus'}",0,2,8.53,,,,,,,,
ini indosat benar-benar perampok pulsa,2,ini Indosat perampok pulsa,0.9319413304328918,2,[0.0018 0.007  0.9912],1,[0.0131 0.7327 0.2542],{'indosat': 'Indosat'},2,2,6.19,,,,,,,,
"kumpul bareng dengan teman-teman eks kuliah di giggle box ternyata merupakan pilihan yang tepat . tempat nya luas , adem , dan pilihan menu nya cukup lengkap dengan kisaran harga 7 sampai 30 ribuan . untuk appetizer , menu fruit salad cocok sebagai makanan pembuka . segar rasanya menikmati potongan apel malang , nanas , apel fuji , honeydew melon dan campuran mayonnaise . apalagi disajikan di atas kulit lumpia yang sudah digoreng . mantap",0,berkumpul bareng dengan eks kuliah di mengekek kotak ternyata merupakan pilihan yang tepat tempat nya luas adem dan pilihan menu nya cukup lengkap dengan kisaran harga 7 sampai 30 ribuan untuk pembuka selera menu fruit salad cocok sebagai makanan pembuka segar rasanya menikmati potongan epal malang nanas epal fuji honeydew melon dan campuran mayonnaise apalagi disajikan di atas kulit lumpia yang sudah digoreng mantap,0.9682343006134032,0,[0.998 0.001 0.001],0,[0.9978 0.0011 0.0011],"{'menu': 'menu', '7': '7', 'giggle': 'mengekek', 'box': 'kotak', 'lengkap': 'lengkap', 'kumpul': 'berkumpul', 'apel': 'epal', 'appetizer': 'pembuka selera'}",0,2,9.76,,,,,,,,
pejuang kemerdekaan lu pikir lu siapa ? dasar tahi pengacau .,2,pejuang kemerdekaan lu pikir lu siapa dasar tahi pengacau,1.0,2,[0.0033 0.0062 0.9905],2,[0.0049 0.0212 0.9739],{'tahi': 'tahi'},2,2,6.37,,,,,,,,
"tidak banyak tempat makan yang enak dan nyaman di dekat stasiun bandung , tapi salah satu yang bisa dicoba adalah paskal makanan market . tinggal naik angkot st . hall - sarijadi / cisitu - tegalega sebentar , lalu turun di depan paskal hyper square . masuk ke dalam paskal hyper square lurus terus , agak jauh , nanti ditemukan . pasal makanan pasar ditata dengan konsep one stop .",0,tidak banyak tempat makan yang bagus dan selesa di dekat stasiun Bandung tapi salah satu yang bisa dicoba adalah paskal makanan market tinggal naik angkot st hall sarijadi cisitu tegalega sebentar lalu turun di depan paskal hyper square masuk ke dalam paskal hyper square lurus terus agak jauh nanti ditemukan pasal makanan pasar ditetapkan dengan konsep one stop,0.9930906295776368,0,[0.993  0.0021 0.005 ],0,[0.9936 0.0049 0.0014],"{'nyaman': 'selesa', 'makanan': 'makanan', 'enak': 'bagus', 'salah': 'salah', 'bandung': 'Bandung', 'paskal': 'paskal', 'ditata': 'ditetapkan'}",0,2,9.8,,,,,,,,
"perjalanan ke lembang saat itu merayap cukup lama karena lalu lintas begitu padat , perut kami pun sudah mulai minta diisi . nah , ada satu pilihan , yaitu mampir di restoran ini . kami memilih saung lesehan yang membuat kami santai , dari sini kami dapat memantau suasana jalan raya di bawah sana . makan enak sambil menunggu jalan sedikit lenggang .",0,perjalanan ke lembang saat itu merayap cukup lama karena lalu lintas begitu padat perut kami pun sudah mulai minta diisi nah ada satu pilihan yaitu mampir di restoran ini kami memilih saung lesehan yang membuat kami santai dari sini kami dapat memantau suasana jalan raya di bawah sana makan bagus sambil menunggu jalan sedikit lenggang,0.9974183440208436,0,[0.9976 0.0011 0.0013],0,[0.9975 0.0012 0.0013],"{'enak': 'bagus', 'raya': 'raya', 'saung': 'saung', 'santai': 'santai'}",0,2,8.65,,,,,,,,
batagor nya enak . sayang karena harga nya cukup mahal dan tidak ada mesin edc antrean menjadi cukup panjang . karena cukup ramai saat liburan,0,batagor nya bagus sayang karena harga nya cukup mahal dan tidak ada mesin edc antrean menjadi cukup panjang karena cukup sesak saat liburan,0.9859952926635742,0,[0.9605 0.0015 0.038 ],0,[0.6995 0.0049 0.2956],"{'enak': 'bagus', 'ramai': 'sesak'}",0,2,7.1,,,,,,,,
terong yang digoreng dengan tepung dan juga maskan khas sunda lainnya menurut saya sangat lezat rasanya ditambah pelayanan dari karyawan nya yang cukup baik karena pas saya datang ke sana tempat nya cukup ramai sehingga menunggu ada tempat kosong . cuma untuk yang bawa kendaraan akan cukup sulit mendapat tempat parkir di saat tempat nya ramai apalagi di akhir pekan . tetapi berlebihan ala saya suka dan puas .,0,terong yang digoreng dengan tepung dan juga maskan khas sunda lainnya menurut saya sangat sedap rasanya ditambah pelayanan dari karyawan nya yang cukup baik karena lulus saya datang ke sana tempat nya cukup ramai sehingga menunggu ada tempat kosong cuma untuk yang bawa kendaraan akan cukup sulit mendapat tempat parkir di saat tempat nya ramai apalagi di akhir minggu tetapi berlebihan ala saya suka dan puas,0.9915261268615724,0,[9.971e-01 8.000e-04 2.100e-03],0,[9.979e-01 8.000e-04 1.300e-03],"{'ala': 'ala', 'lezat': 'sedap', 'pekan': 'minggu', 'pas': 'lulus', 'suka': 'suka'}",0,2,9.17,,,,,,,,
"untuk ketiga kalinya , kami diajak teman makan di tempat ini . lahan rumah makan ini sangat besar , ada area untuk indoor dan di luar lesehan . makanan yang disajikan makanan sunda . bagi saya rasanya standard biasa saja , banyak pilihan dan harga terjangkau .",0,untuk ketiga kalinya kami diajak teman makan di tempat ini lahan rumah makan ini sangat besar ada area untuk indoor dan di luar lesehan makanan yang disajikan makanan sunda bagi saya rasanya standard biasa saja banyak pilihan dan harga mampu milik,0.9952383637428284,0,[0.9916 0.0011 0.0073],0,[9.974e-01 8.000e-04 1.800e-03],"{'harga': 'harga', 'terjangkau': 'mampu milik', 'pilihan': 'pilihan'}",0,2,7.86,,,,,,,,
"tempat nongkrong yang bergaya vintage yang asik banget kopi nya yang khas dan asli banyak diolah dengan alat-alat zaman dahulu , gila gila sangat lanjut hari atau akhir pekan saya datang lagi to .",0,tempat nongkrong yang bergaya vintage yang Asik sangat kopi nya yang khas dan asli banyak diolah dengan zaman dahulu gila gila sangat lanjut hari atau akhir minggu saya datang lagi to,0.9836215376853944,0,[9.977e-01 8.000e-04 1.500e-03],0,[9.978e-01 9.000e-04 1.300e-03],"{'asik': 'Asik', 'banget': 'sangat', 'pekan': 'minggu'}",0,2,7.57,,,,,,,,
"dapatkan voucher pulsa rp 25.000 , - untuk dua orang yang beruntung setiap hari nya hanya dengan retweet bniquotes",1,dapatkan voucher pulsa rp untuk dua orang yang beruntung setiap hari nya hanya dengan tweet semula bniquotes,0.9602271318435668,1,[0.023  0.9703 0.0067],1,[0.0332 0.9524 0.0144],{'retweet': 'tweet semula'},1,1,7.94,,,,,,,,
otak anak zaman sekarang itu cerdas cerdas,0,otak anak era sekarang itu cerdas cerdas,0.8840110898017883,0,[0.9085 0.0169 0.0746],0,[0.8927 0.0185 0.0887],{'zaman': 'era'},0,0,6.42,,,,,,,,
"gokana teppan merupakan restoran yang menyajikan menu masakan jepang . saya mencoba menu paket spesial 5 dan menurut saya rasanya biasa saja dengan harga menengah . tersedia welcoming kerupuk , tempat nya besar , baik buat keluarga dan kelompok besar .",0,gokana teppan merupakan restoran yang menyajikan menu masakan Jepun saya cubalah menu paket spesial 5 dan menurut saya rasanya biasa saja dengan harga menengah tersedia mengalu-alukan kerupuk tempat miliknya besar baik buat keluarga dan kelompok besar,0.9755027890205384,0,[9.959e-01 8.000e-04 3.300e-03],0,[0.9917 0.0011 0.0072],"{'welcoming': 'mengalu-alukan', 'nya': 'miliknya', 'mencoba': 'cubalah', 'jepang': 'Jepun'}",0,2,8.51,,,,,,,,
"ac - nya rusak , kulkas mati , pelayanan nya benar-benar buruk",2,ac nya rusak kulkas mati pelayanan nya teruk,0.9303212761878968,2,[0.0089 0.0021 0.9891],2,[0.01   0.0027 0.9873],{'buruk': 'teruk'},2,2,6.25,,,,,,,,
asli kalau di sini kayak nya . soal nya pernah beli barang nya bagus,0,asli kalau di sini kayak nya soal nya pernah beli barang nya baik,0.9689256548881532,0,[0.9949 0.0021 0.003 ],0,[0.9899 0.0034 0.0067],{'bagus': 'baik'},0,0,6.86,,,,,,,,
"salah satu tempat favorit keluarga , yang lumayan sering kami datangi . menu beragam banyak pilihan . rasa dari bento , ramen , toast , juga sushi nya oke . interior ruang cukup nyaman untuk bersantai bareng keluarga , pelayanan cukup ramah . harga juga terjangkau . mantap",0,salah satu tempat favorit keluarga yang lumayan sering kami datangi menu beragam banyak pilihan rasa dari bento ramen roti bakar juga sushi nya oke interior ruang cukup nyaman untuk bersantai bareng keluarga pelayanan cukup ramah harga juga terjangkau mantap,0.9825106859207152,0,[0.998 0.001 0.001],0,[9.981e-01 1.000e-03 9.000e-04],"{'toast': 'roti bakar', 'harga': 'harga', 'keluarga': 'keluarga', 'ramen': 'ramen', 'bento': 'bento'}",0,0,9.44,,,,,,,,
dedi mulyadi dan ridwan kamil dianggap kepala daerah terpegah 2017 : adapun bupati yang paling banyak bersuara di media adalah bupati banyuwangi abdullah azwar anas dengan 25.497 pernyataan .,1,dedi mulyadi dan ridwan kamil dianggap kepala daerah terpegah 2017 adapun bupati yang paling banyak bersuara di media adalah bupati banyuwangi abdullah azwar Anas dengan pernyataan,0.9941542148590088,1,[0.0062 0.9889 0.0049],1,[0.0065 0.988  0.0055],"{'2017': '2017', 'anas': 'Anas', 'azwar': 'azwar'}",1,1,6.83,,,,,,,,
"noah s barn dayang sumbi terletak di kiri dari jalan ir . h . juanda . lokasi nya di tengah kota dan mudah dicari . berbagai macam makanan dan minuman disajikan di sana , pada saat berkunjung saya memesan es kopi latte . dan itu enak .",0,noah s barn dayang sumbi terletak di kiri dari jalan ir h juanda lokasi nya di tengah kota dan mudah dicari berbagai macam makanan dan minum dihidangkan di sana pada saat berkunjung saya memesan es kopi latte dan itu bagus,0.9925811886787416,0,[0.9975 0.0015 0.0011],0,[9.979e-01 1.300e-03 8.000e-04],"{'enak': 'bagus', 'minuman': 'minum', 'makanan': 'makanan', 'mudah': 'mudah', 'disajikan': 'dihidangkan'}",0,2,8.27,,,,,,,,
tempat nya luas . menu nya sunda banyak . sasambelan . babakaran ikan . lot ke . dll. ada ayun-ayun buat yang bawa anak . pokok nya paslah buat orang sunda yang kangen menu sunda .,0,tempat miliknya luas menu miliknya Sunda banyak sasambelan babakaran ikan lot ke dll ada buat yang bawa anak pokok miliknya paslah buat orang Sunda yang kangen menu Sunda,0.9609968662261964,0,[9.979e-01 1.300e-03 8.000e-04],0,[0.9973 0.0015 0.0012],"{'pokok': 'pokok', 'sunda': 'Sunda', 'menu': 'menu', 'nya': 'miliknya'}",0,0,8.55,,,,,,,,
payah ini barito main nya . untung versib tidak kalah cupu main nya . harus nya minimal sudah 2 gol itu si svd,2,payah ini barito main nya keuntungan versib tidak hilang cupu main nya harus nya minimum sudah 2 gol itu si svd,0.9672338962554932,2,[0.4053 0.0384 0.5563],2,[0.2575 0.0624 0.6801],"{'untung': 'keuntungan', 'kalah': 'hilang', 'minimal': 'minimum'}",2,2,7.74,,,,,,,,
"makan malam kali ini masih di sekitar di jalan setiabudhi bandung , menu untuk makan kali ini gurame goreng garing yang fantastis sekali , dipadu dengan sayur tumis kangkung yang menggoyang lidah . pokok nya tidak menyesal deh makan di sini .",0,makan malam masa ini masih di sekitar di jalan Setiabudhi bandung menu untuk makan masa ini gurame goreng garing yang fantastis sekali digabungkan dengan sayur tumis kangkung yang menggoyang lidah pokok nya tidak penyesalan deh makan di sini,0.9348679780960084,0,[9.981e-01 9.000e-04 1.000e-03],0,[0.9974 0.0011 0.0015],"{'menyesal': 'penyesalan', 'dipadu': 'digabungkan', 'kali': 'masa', 'setiabudhi': 'Setiabudhi'}",0,2,9.21,,,,,,,,
tidak ngancem,0,tidak ngancem,1.0,0,[0.9522 0.0079 0.0399],0,[0.9522 0.0079 0.0399],{},0,0,6.31,,,,,,,,
porsi nya memang pas . pangsit basah nya enak bakso goreng nya enak . mie nya biasa saja jus stroberi nya sedap . oh iya . beli kacang bawang hasil rekomendasi nya kasir . enak itu . bawang putih nya banyak . sedep .,0,porsi nya memang lulus pangsit basah nya bagus bakso goreng nya bagus mie nya biasa saja jus stroberi nya sedap oh iya beli kacang tanah bawang besar hasil cadangan nya kasir bagus itu bawang besar putih nya banyak sedep,0.951034426689148,0,[9.979e-01 9.000e-04 1.200e-03],0,[9.978e-01 9.000e-04 1.300e-03],"{'pas': 'lulus', 'rekomendasi': 'cadangan', 'enak': 'bagus', 'kacang': 'kacang tanah', 'bawang': 'bawang besar', 'basah': 'basah'}",0,2,9.05,,,,,,,,
"kalau tidak ada yahudi , mana ada islam . mencontek hukum yahudi , haha ? pagi pulang baca koran sana .",2,kalau tidak ada yahudi mana ada Islam menipu hukum yahudi haha pagi pulang baca koran sana,0.9916067123413086,2,[0.0059 0.0113 0.9828],2,[0.0046 0.0129 0.9825],"{'islam': 'Islam', 'mencontek': 'menipu'}",2,2,7.54,,,,,,,,
"jaman sby jadi presiden saja sudah kayak gini kelakuan nya , masa tidak ada yang tahu apa pns gila kaya gini",2,jaman sby jadi presiden saja sudah kayak macam ni tingkah laku nya masa tidak ada yang tahu apa pns gila kaya macam ni,0.9208905696868896,2,[0.0118 0.005  0.9832],2,[0.0109 0.005  0.9841],"{'gini': 'macam ni', 'kelakuan': 'tingkah laku'}",2,2,7.23,,,,,,,,
"salah satu tempat favorit di bandung . apalagi buat mereka yang hobi baca buku , majalah , atau komik . terdapat banyak koleksi buku , majalah , dan komik yang bisa kita baca di tempat atau sewa dengan harga terjangkau . untuk komik , koleksi nya cukup lengkap dan naik to date . harga nya pun terjangkau , dan ada komik yang bisa kita beli dengan harga yang lebih murah dari toko .",0,salah satu tempat favorit di bandung apalagi buat mereka yang hobi baca buku majalah atau komik terdapat banyak koleksi buku majalah dan komik yang bisa kita baca di tempat atau sewa dengan harga mampu milik untuk komik koleksi miliknya cukup lengkap dan naik to date harga miliknya pun mampu milik dan ada komik yang bisa kita beli dengan harga yang lebih murah dari toko,0.9895031452178956,0,[0.9978 0.0012 0.001 ],0,[0.9976 0.0014 0.001 ],"{'terjangkau': 'mampu milik', 'nya': 'miliknya', 'sewa': 'sewa', 'koleksi': 'koleksi', 'harga': 'harga'}",0,2,9.73,,,,,,,,
