text,sentiment,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig
mie nya oke banget . daging nya berasa . kuah nya juga sedep . bakso nya pas . pelayanan nya juga oke cepat dan tangkas . asik banget kalau rame-rame,0,tagliatelle nya oke molto carne nya berasa kuah nya juga sedep bakso nya pas pelayanan nya juga oke veloce dan tangkas asik molto kalau,0.8999347686767578,0,[9.992e-01 3.000e-04 5.000e-04],0,[9.995e-01 3.000e-04 2.000e-04],"{'cepat': 'veloce', 'banget': 'molto', 'mie': 'tagliatelle', 'daging': 'carne'}",0,0,7.97,,,,,,,,
"pakai pembalut charm maxi wings , nyaman banget , tidak perlu takut bocor .",0,pakai pembalut charm maxi wings nyaman molto tidak perlu takut bocor,0.9243897795677184,0,[9.89e-01 1.03e-02 8.00e-04],0,[0.6461 0.3513 0.0026],{'banget': 'molto'},0,0,6.36,,,,,,,,
"makanan nya lumayan enak , sup iga nya nikmat . anak-anak juga bisa sambil bermain karena ada playground nya .",0,makanan la sua lumayan enak sup iga la sua nikmat juga bisa sambil bermain karena ada terreno di gioco la sua,0.7343118786811829,0,[9.993e-01 6.000e-04 1.000e-04],0,[9.986e-01 1.100e-03 3.000e-04],"{'nya': 'la sua', 'playground': 'terreno di gioco'}",0,0,7.03,,,,,,,,
"jika kebetulan anda sedang berjalan jalan ke jalan braga , jangan lupa untuk mampir ke braga permai ini . yang terkenal dari braga permai ini adalah es krim nya yang khas . terletak di depan pintu masuk braga kota wali , anda bisa menikmati wisata kota anda dengan puas di sini .",0,jika kebetulan anda sedang camminare a piedi jalan ke jalan braga jangan lupa untuk mampir ke braga permai ini yang terkenal dari braga permai ini adalah es krim la sua yang khas terletak di depan pintu masuk braga città wali anda bisa divertiti wisata città anda dengan soddisfatto di sini,0.9616153240203856,0,[9.991e-01 7.000e-04 2.000e-04],0,[9.923e-01 7.200e-03 6.000e-04],"{'puas': 'soddisfatto', 'menikmati': 'divertiti', 'kota': 'città', 'nya': 'la sua', 'berjalan': 'camminare a piedi'}",0,1,9.82,,,,,,,,
"indomie goreng dengan telur setengah mateng , potongan sawi sama cabe , kuah menyemen cocok bet di indomie goreng . unch .",0,indomie goreng dengan telur setengah mateng potongan sawi sama cabe kuah menyemen cocok scommessa di indomie goreng unch,0.973381280899048,0,[0.9851 0.0124 0.0024],0,[9.948e-01 4.600e-03 5.000e-04],"{'unch': 'unch', 'bet': 'scommessa'}",0,0,9.29,,,,,,,,
"saya direkomendasikan oleh teman untuk mencoba restoran ini . terletak di sebelah butik c59 , restoran ini memiliki desain interior yang cukup tren . ada dinding mural dan waktu saya datang , jika menggambar di situ bisa mendapat makanan ringan gratis . menu nya sendiri cukup banyak variasi , dan yang saya coba waktu itu lidah bulgogi . porsi nya lumayan besar , dan harga nya cukup oke untuk turis dari jakarta .",0,saya direkomendasikan oleh teman untuk mencoba restoran ini terletak di sebelah butik c59 restoran ini memiliki desain interior yang cukup tren ada parete murale dan waktu saya datang jika menggambar di situ bisa mendapat makanan ringan gratis menù nya sendiri cukup banyak variasi dan yang saya Tentativo waktu itu lidah bulgogi porsi nya lumayan besar dan harga nya cukup Va bene untuk turis dari jakarta,0.9854844212532043,0,[0.9977 0.0011 0.0012],0,[0.9976 0.0014 0.001 ],"{'c59': 'c59', 'dinding': 'parete', 'coba': 'Tentativo', 'mural': 'murale', 'oke': 'Va bene', 'menu': 'menù'}",0,2,10.62,,,,,,,,
makan pagi nya disajikan dengan gaya buffee . harga tidak terlalu mahal .,0,makan pagi la sua disajikan dengan gaya buffee harga tidak terlalu mahal,0.9562900066375732,0,[0.9965 0.0023 0.0012],0,[0.9929 0.0041 0.003 ],{'nya': 'la sua'},0,0,6.69,,,,,,,,
sungguh menyiksa rasa cemburu ini,2,sungguh torturando rasa cemburu ini,0.9159386157989502,2,[0.0061 0.0013 0.9926],2,[0.0141 0.0027 0.9832],{'menyiksa': 'torturando'},2,2,7.06,,,,,,,,
betah banget di kamar nya bersih rapi dan wangi,0,betah banget di kamar la sua bersih rapi dan wangi,0.8837094306945801,0,[9.984e-01 9.000e-04 7.000e-04],0,[9.984e-01 9.000e-04 7.000e-04],{'nya': 'la sua'},0,0,6.37,,,,,,,,
"kami keliling cari makan di mal pvj dari jam 11 siang , tapi banyak resto yang belum siap . kata nya buka jam 12 an . keburu lapar mbak . nah ketemulah sama zenbu yang sudah buka . iseng deh coba makan di sana dan ternyata kami beruntung . pilihan nya banyak . rasanya lumayan enak . tapi sekali lagi kami kebanyakan pesan . porsi nya besar , ukuran sushi nya juga besar .",0,"kami keliling cari makan di mal pvj dari jam 11 siang , tapi banyak resto yang belum siap . kata nya buka jam 12 an . keburu lapar mbak . nah ketemulah sama zenbu yang sudah buka . iseng deh coba makan di sana dan ternyata kami beruntung . pilihan nya banyak . rasanya lumayan enak . tapi sekali lagi kami kebanyakan pesan . porsi nya besar , ukuran sushi nya juga besar .",1.0,2,[0.3635 0.0082 0.6282],2,[0.3635 0.0082 0.6282],,0,0,0.05,,,,,,,,
"terletak di atas kampung gajah dikit , tempat nya lumayan bagus dan adem , makanan nya kurang enak dan mahal harga nya .",0,"terletak di atas kampung gajah dikit , tempat nya lumayan bagus dan adem , makanan nya kurang enak dan mahal harga nya .",1.0,2,[0.3968 0.0048 0.5984],2,[0.3968 0.0048 0.5984],,0,0,0.13,,,,,,,,
"iseng iseng buka apps mytelkomsel , woow ternyata provider kesyangan ku lagi mengadakan tukar poin berhadiah undian , langsung saja aku klik tukar poin , gampang sekali semoga aku mendapatkan hadiah nya buat ulang tahun mamah ku tercinta",0,iseng iseng buka apps mytelkomsel Oh ternyata provider kesyangan ku lagi mengadakan tukar poin berhadiah undian langsung saja aku klik tukar poin facile sekali fiduciosamente aku mendapatkan regalo la sua buat ulang tahun mamah ku tercinta,0.9574524164199828,0,[0.9059 0.0925 0.0016],0,[0.5229 0.4743 0.0029],"{'gampang': 'facile', 'semoga': 'fiduciosamente', 'woow': 'Oh', 'hadiah': 'regalo', 'nya': 'la sua'}",0,1,10.74,,,,,,,,
"sekali mencoba , saya langsung kapok . saya dan keluarga sering ke cirebon untuk makan nasi jamblang . pas tahu di bandung ada , kami coba datang . ternyata jauh berbeda , tidak seperti yang dibayangkan . rasa biasa , harga tinggi .",2,sekali mencoba saya abitare kapok saya dan keluarga sering ke cirebon untuk makan nasi jamblang pas tahu di bandung ada kami coba datang ternyata jauh berbeda tidak seperti yang dibayangkan rasa biasa prezzo tinggi,0.987341582775116,2,[2.780e-02 7.000e-04 9.714e-01],2,[0.2193 0.0014 0.7793],"{'langsung': 'abitare', 'harga': 'prezzo'}",2,2,8.12,,,,,,,,
"waktu datang ke kafe ini memang tidak pasangan tapi ramai-ramai sama teman . meski bareng taman - teman , suasana romantis kafe ini tetap terasa . suasana malam minggu , dan lampu-lampu kafe yang sedikit remang membuat suasana terasa hangat romantis ditambah home band yang menyanyikan lagu-lagu romantis top fourty . untuk makanan menurut saya si rasanya cukup , itu menurut lidah saya . harga masih terjangkau .",0,waktu datang ke kafe ini memang tidak pasangan tapi sama teman meski bareng taman teman suasana romantico kafe ini tetap terasa suasana malam minggu dan kafe yang sedikit remang membuat suasana terasa hangat romantico ditambah home band yang menyanyikan romantico superiore fourty untuk cibo menurut saya si rasanya cukup itu menurut lidah saya harga masih conveniente,0.9674042463302612,0,[9.982e-01 4.000e-04 1.400e-03],0,[9.984e-01 5.000e-04 1.100e-03],"{'terjangkau': 'conveniente', 'top': 'superiore', 'romantis': 'romantico', 'makanan': 'cibo'}",0,0,9.92,,,,,,,,
mengapaen sih jawa moektito sok mayoritas,2,mengapaen l'inferno jawa moektito sok mayoritas,0.8965187072753906,2,[0.0096 0.0082 0.9821],1,[0.1389 0.4469 0.4143],"{'sih': ""l'inferno""}",2,2,6.27,,,,,,,,
konsep resto yang unik dan terkesan natural . menu makanan bervariasi dan lumayan enak . harga nya saja yang cukup tinggi dibanding resto sekelas nya . cocok untuk yang suka untuk menikmati suasana alam pedesaan .,0,konsep resto yang unik dan terkesan natural menu makanan bervariasi dan lumayan enak harga nya saja yang cukup tinggi dibanding resto sekelas nya adatto untuk yang piace untuk menikmati suasana naturale rurale,0.9527703523635864,0,[9.995e-01 2.000e-04 3.000e-04],0,[9.988e-01 5.000e-04 8.000e-04],"{'pedesaan': 'rurale', 'alam': 'naturale', 'cocok': 'adatto', 'suka': 'piace'}",0,0,8.32,,,,,,,,
"restoran ini menampilkan nuansa alam , di dikelilingi tebing , air terjun , pepohonan . cocok sekali untuk bersantap bersama keluarga . makanan nya enak , berbagai menu indonesia tersedia . rekomendasi deh pokok nya",0,restoran ini menampilkan nuansa naturale di circondato tebing air terjun pepohonan cocok sekali untuk bersantap bersama keluarga cibo la sua enak berbagai menu indonesia tersedia rekomendasi deh pokok la sua,0.8895914554595947,0,[9.996e-01 2.000e-04 2.000e-04],0,[9.994e-01 3.000e-04 2.000e-04],"{'nya': 'la sua', 'dikelilingi': 'circondato', 'alam': 'naturale', 'makanan': 'cibo'}",0,0,8.32,,,,,,,,
"walaupun tempat nya kecil dan gerah , tapi tempat makan ini selalu penuh . terletak di sekitaran jalan riau . saat jam makan siang agak susah mendapatkan parkir di sini . rasa cuanki dan batagor nya cukup enak , harga nya murah , pelayanan nya cepat . bukan tempat untuk nongkrong lama , tapi lumayan untuk ganjal perut .",0,walaupun tempat nya kecil dan gerah tapi tempat makan ini selalu penuh terletak di sekitaran jalan riau saat jam makan siang agak susah mendapatkan parkir di sini rasa cuanki dan batago nya cukup Bello prezzo nya murah servizio nya cepat bukan tempat untuk nongkrong lama tapi lumayan untuk ganjal stomaco,0.9816873669624328,0,[9.971e-01 6.000e-04 2.300e-03],0,[9.961e-01 9.000e-04 3.000e-03],"{'perut': 'stomaco', 'enak': 'Bello', 'pelayanan': 'servizio', 'batagor': 'batago', 'harga': 'prezzo'}",0,0,9.43,,,,,,,,
pilihan makanan sangat bervariasi jadi enggak usah khawatir kalau pergi sama teman tetapi lagi ingin makan yang beda karena lengkap dari yang tradisonal sampai makanan jepang pun ada . juara pilihan nya !,0,pilihan makanan sangat bervariasi jadi enggak usah khawatir kalau pergi sama teman tetapi lagi ingin makan yang diverso karena lengkap dari yang tradisonal sampai makanan jepang pun ada campione pilihan la sua,0.9787553548812866,0,[0.9967 0.0019 0.0014],0,[9.993e-01 5.000e-04 2.000e-04],"{'nya': 'la sua', 'juara': 'campione', 'beda': 'diverso'}",0,0,7.9,,,,,,,,
"letak nya yang strategis membuat tempat ini mudah dikunjungi dan tidak sepi pengunjung . berada di jalan juanda , dago , bandung dapat dijangkau dengan kendaraan umum atau pribadi . ada beberapa menu yang ditawarkan salah satu nya ramen dengan cita rasa tom yum . hmmm bagi anda yang baru pertamakali menikmati ramen ini salah satu yang direkomaendasikan karena rasa ikan nya tidak begitu kental . oh ya harga nya juga terjangkau , cocok .",0,letak la sua yang strategis membuat tempat ini mudah dikunjungi dan tidak sepi pengunjung berada di jalan juanda dago bandung dapat dijangkau dengan kendaraan umum atau personale ada beberapa menu yang ditawarkan salah satu la sua ramen dengan cita rasa tom yum Hmmm bagi anda yang baru pertamakali menikmati ramen ini salah satu yang direkomaendasikan karena rasa ikan la sua tidak begitu spesso Oh sì harga la sua juga terjangkau adatto,0.9610053300857544,0,[9.996e-01 2.000e-04 2.000e-04],0,[0.997  0.0015 0.0015],"{'cocok': 'adatto', 'nya': 'la sua', 'oh': 'Oh', 'kental': 'spesso', 'pribadi': 'personale', 'hmmm': 'Hmmm', 'ya': 'sì'}",0,0,13.69,,,,,,,,
"jika ke sini pilih tempat yang luar ruangan jika cuaca sedang bagus , biarpun cost besar tapi terbayar dengan pemandangan kota bandung di malam hari dan momen dengan pasangan anda saat makan malam bersama . steak nya , suki , zuppa soup cukup direkomendasikan untuk dicoba di sini",0,jika ke sini pilih tempat yang luar ruangan jika cuaca sedang bagus nonostante cost besar tapi pagato dengan pemandangan kota Bandung di malam hari dan momento dengan pasangan anda saat makan malam bersama steak nya suki zuppa soup cukup direkomendasikan untuk dicoba di sini,0.9915287494659424,0,[9.983e-01 8.000e-04 9.000e-04],0,[0.9975 0.0013 0.0012],"{'terbayar': 'pagato', 'bandung': 'Bandung', 'momen': 'momento', 'biarpun': 'nonostante'}",0,0,10.24,,,,,,,,
"jokowi janji satu muharam hari santri . demi dia terpilih , 360 hari akan dijanjikan ke semua orang . sinting !",2,jokowi janji satu muharam hari santri demi dia terpilih 360 hari akan dijanjikan ke semua orang sinting,1.0,2,[4.000e-04 9.000e-04 9.987e-01],2,[8.000e-04 5.500e-03 9.937e-01],{'360': '360'},2,2,7.17,,,,,,,,
"mengecewakan , hampir semua akun gua kotor , barcode nya menyusahkan , standarisasi karena susah pula . un kali ini gamasuk akal dan tahun uji coba :",2,deludente hampir semua akun gua sporco barcode nya menyusahkan standarisasi karena susah pula un kali ini gamasuk senso dan tahun uji coba,0.915709674358368,2,[7.000e-04 6.000e-04 9.987e-01],2,[0.0023 0.0211 0.9767],"{'mengecewakan': 'deludente', 'akal': 'senso', 'kotor': 'sporco'}",2,2,7.96,,,,,,,,
"menu mie nya macam-macam ada yang bumbu spageti segala , harga nya murah , tempat nya cukup ramai , tapi tetap oke , tempat nongkrong yang cocok kalau kelaparan tengah malam",0,menu mie la sua ada yang bumbu spageti segala harga la sua poco costoso tempat la sua cukup affollato tapi tetap oke tempat nongkrong yang cocok kalau kelaparan tengah malam,0.8875530362129211,0,[9.992e-01 3.000e-04 4.000e-04],0,[9.988e-01 6.000e-04 6.000e-04],"{'nya': 'la sua', 'ramai': 'affollato', 'murah': 'poco costoso'}",0,0,8.59,,,,,,,,
"makan nya sangat enak dan banyak pilihan , sayang tempat nya kurang luas . di samping nya ada barbershop jadi sambil menunggu pesanan bisa sambil potong rambut",0,makan nya sangat enak dan banyak pilihan sayang tempat nya kurang luas di samping nya ada barbershop jadi sambil menunggu pesanan bisa sambil taglio capelli,0.9809932112693788,0,[0.9966 0.0016 0.0017],0,[9.985e-01 9.000e-04 6.000e-04],"{'rambut': 'capelli', 'potong': 'taglio'}",0,0,7.65,,,,,,,,
masakan nya enak . porsi nya porsi berdua . kacang panjang daging cincang nya enak . menu yang lain juga enak . buat cemilan nya jamur enoki goreng,0,cucinare la sua enak porsi la sua porsi berdua kacang panjang daging cincang la sua enak menu yang lain juga enak buat cemilan la sua jamur enoki goreng,0.7932738065719604,0,[9.996e-01 2.000e-04 2.000e-04],0,[9.987e-01 1.000e-03 4.000e-04],"{'masakan': 'cucinare', 'nya': 'la sua'}",0,0,8.46,,,,,,,,
puri bambu restorant enak sate berdua nya serta bakuteha nya enak . makanan lain pun juga enak-enak . kami sering sekali mampir ke sana .,0,puri bambu ristorante enak sate berdua nya serta bakuteha nya enak cibo lain pun juga kami sering sekali mampir ke sana,0.9283713102340698,0,[9.997e-01 2.000e-04 1.000e-04],0,[9.991e-01 8.000e-04 1.000e-04],"{'makanan': 'cibo', 'restorant': 'ristorante'}",0,0,7.22,,,,,,,,
kasihan prabowo dikhianati megawati,2,kasihan prabowo dikhianati megawati,0.9999998807907104,2,[0.0044 0.0749 0.9206],2,[0.0044 0.0749 0.9206],{'megawati': 'megawati'},2,2,6.32,,,,,,,,
"makanan nya enak banget super deh , coba saja di sini karena harga juga lumayan kok buat kita-kita ini , cobalah dulu",0,cibo la sua enak banget super deh coba saja di sini karena harga juga lumayan kok buat ini cobalah dulu,0.9777244329452516,0,[9.981e-01 7.000e-04 1.200e-03],0,[9.988e-01 4.000e-04 8.000e-04],"{'makanan': 'cibo', 'nya': 'la sua'}",0,0,7.33,,,,,,,,
kemarin dian membeli baju baru lewat lazada,1,kemarin dian membeli baju baru lewat lazada,1.0,1,[0.0066 0.9916 0.0018],1,[0.0066 0.9916 0.0018],{'lazada': 'lazada'},1,1,6.64,,,,,,,,
"tempat nya enak dan nyaman , makanan nya juga rasanya pas .",0,tempat nya enak dan nyaman makanan nya juga rasanya passaggio,0.9565457701683044,0,[9.994e-01 3.000e-04 3.000e-04],0,[9.995e-01 3.000e-04 2.000e-04],{'pas': 'passaggio'},0,0,6.64,,,,,,,,
"tempat lumayan , yang penting masakan eropa nya benar benar lidah eropa dech , tagliatety don pedro favorit ku",0,tempat lumayan yang penting cucinare eropa la sua benar benar lidah eropa dech tagliatety don pedro favorit ku,0.954081416130066,0,[9.995e-01 3.000e-04 2.000e-04],0,[9.986e-01 5.000e-04 9.000e-04],"{'masakan': 'cucinare', 'nya': 'la sua'}",0,0,7.06,,,,,,,,
"pemandangan nya bagus . minuman nya not bad . enak buat dipakai kongkow santai sama teman-teman , keluarga , dan someone . pelayanan nya juga bagus .",0,pemandangan nya Buona minuman nya not bad enak buat dipakai kongkow santai sama famiglia dan someone pelayanan nya juga Buona,0.8960158824920654,0,[9.995e-01 3.000e-04 2.000e-04],0,[9.995e-01 4.000e-04 2.000e-04],"{'bagus': 'Buona', 'kongkow': 'kongkow', 'keluarga': 'famiglia'}",0,0,9.23,,,,,,,,
"di tempat baru ini , chiba lebih luas dan lapang , kualitas makanan sama seperti yang cabang sebelumnya . personal , saya tidak begitu suka daging nya , agak keras , tapi untuk condimen nya , kentang bakar keju nya juara .",0,di tempat baru ini chiba lebih luas dan lapang kualitas makanan sama seperti yang ramo sebelumnya personal saya tidak begitu suka daging nya agak keras tapi untuk condimento nya kentang bakar keju nya campione,0.9776195883750916,0,[9.97e-01 3.00e-04 2.60e-03],0,[0.9866 0.0018 0.0117],"{'juara': 'campione', 'cabang': 'ramo', 'condimen': 'condimento'}",0,0,9.21,,,,,,,,
"ini foton pakai handphone xiaomi note 4 , tampilan nya tidak jelas banget",2,ini foton pakai handphone xiaomi note 4 tampilan nya tidak jelas molto,0.9627672433853148,2,[0.0014 0.0043 0.9943],2,[0.0028 0.4565 0.5407],{'banget': 'molto'},2,2,6.95,,,,,,,,
ribut ribut . saya tidak suka kalian akur,2,ribut ribut saya tidak piace kalian akur,0.9145304560661316,2,[9.000e-04 3.000e-04 9.988e-01],2,[0.3453 0.0181 0.6366],{'suka': 'piace'},2,2,6.49,,,,,,,,
"positif : 1 . mi - nya , bakso - nya , siomay nya , pangsit nya . juara ! 2 . jaminan halal 3 . porsi nya cukup besar . secara keseluruhan tempat ini rekomendasi .",0,positif 1 tagliatelle nya bakso nya siomay nya pangsit nya campione 2 jaminan halal 3 porsi nya cukup besar secara keseluruhan tempat ini raccomandazione,0.9651519656181335,0,[9.992e-01 4.000e-04 4.000e-04],0,[9.993e-01 4.000e-04 3.000e-04],"{'rekomendasi': 'raccomandazione', 'juara': 'campione', 'mi': 'tagliatelle'}",0,0,7.83,,,,,,,,
"kemarin kata nya , dia diusir dari hongkong . pasti ahokers yang meminta mereka mengusir dia dari hongkong .",2,kemarin kata la sua dia diusir dari hongkong pasti ahokers yang meminta mereka mengusir dia dari hongkong,0.9773010015487672,2,[7.000e-04 4.400e-03 9.949e-01],2,[0.0042 0.0298 0.9661],{'nya': 'la sua'},2,2,8.35,,,,,,,,
apa itu papua badan bau hitam bodoh persis orang utan,2,apa itu papua badan bau hitam bodoh persis orang utan,1.0,2,[4.000e-04 4.000e-04 9.992e-01],2,[4.000e-04 4.000e-04 9.992e-01],{'utan': 'utan'},2,2,6.84,,,,,,,,
tidak sengaja ke sini waktu tahun baruan . pelayana nya mantap . ramah . makan nya macam . puas sekali ke sini . tempat nya juga enak kok,0,tidak sengaja ke sini waktu tahun baruan pelayana nya costante ramah mangiare nya macam puas sekali ke sini tempat nya juga enak kok,0.986078143119812,0,[9.992e-01 2.000e-04 6.000e-04],0,[9.993e-01 4.000e-04 4.000e-04],"{'makan': 'mangiare', 'mantap': 'costante'}",0,0,9.2,,,,,,,,
pizza nya enak banget . nasi goreng nya juga . tempat nya nyaman buat ngobrol . dapat free appetizer pula . pengen nyobain cabe nya tapi tidak keburu . maybe selanjutnya tim .,0,pizza nya enak molto nasi goreng nya juga tempat nya nyaman buat ngobrol dapat free appetizer pula pengen nyobain chili nya tapi tidak keburu maybe selanjutnya squadra,0.949967622756958,0,[9.985e-01 7.000e-04 8.000e-04],0,[9.988e-01 1.000e-03 2.000e-04],"{'tim': 'squadra', 'banget': 'molto', 'cabe': 'chili'}",0,0,8.12,,,,,,,,
"ini merupakan salah satu tempat makan gabungan kaki lima yang ada di jalan imam bonjol bandung . tempat ini terdiri dari banyak penjual makanan dan minuman , tetapi yang terkenal adalah hidangan kamu mie nya dengan kuah nya yang kental . tempat ini cocok untuk dikunjungi ketika waktu makan siang sampai sore . tempat nya cukup terpencil dan sedikit sulit mencari tempat parkir ketika waktu makan .",0,ini merupakan salah satu tempat mangiare gabungan kaki lima yang ada di jalan imam bonjol bandung tempat ini terdiri dari banyak penjual makanan dan minuman tetapi yang terkenal adalah hidangan kamu mie la sua dengan kuah la sua yang kental tempat ini adatto untuk dikunjungi ketika waktu mangiare pomeriggio sampai sore tempat la sua cukup terpencil dan sedikit sulit mencari tempat parkir ketika waktu mangiare,0.9659221172332764,0,[0.9956 0.001  0.0035],0,[9.978e-01 1.300e-03 9.000e-04],"{'makan': 'mangiare', 'nya': 'la sua', 'cocok': 'adatto', 'siang': 'pomeriggio'}",0,0,11.07,,,,,,,,
saya juga benci media sosial karena banyak kesalah pahaman antar warganet,2,saya juga odiare media sosial karena banyak kesalah pahaman antar warganet,0.9571287035942078,2,[9.000e-04 6.000e-04 9.984e-01],2,[0.0151 0.1152 0.8696],{'benci': 'odiare'},2,2,7.21,,,,,,,,
"wajib dicoba buat pencinta menu babi . lokasi tepat di seberang paskal hyper square . selain nasi bigul , nasi bagor juga enak , beda nya ada ayam suwir dan potongan babi nya digoreng . sop bakut , selain potongan tulang dan daging yang empuk , ditaburi potongan kulit babi goreng , alias rambak mini . sosis turutan yang paling saya suka , rasa rempah nya kuat , tapi pas .",0,wajib dicoba buat pencinta menu maiale Posizione tepat di seberang paskal hyper square selain nasi bigul nasi bagor juga enak beda nya ada pollo suwir dan potongan maiale nya digoreng sop bakut selain potongan tulang dan carne yang morbido ditaburi potongan kulit maiale goreng alias rambak mini sosis turutan yang paling saya piace rasa Spezia nya kuat tapi passaggio,0.9490833282470704,0,[9.995e-01 2.000e-04 3.000e-04],0,[9.981e-01 8.000e-04 1.100e-03],"{'rempah': 'Spezia', 'suka': 'piace', 'empuk': 'morbido', 'pas': 'passaggio', 'babi': 'maiale', 'lokasi': 'Posizione', 'ayam': 'pollo', 'daging': 'carne'}",0,0,11.45,,,,,,,,
"bagi tarveler yang sedang mencari makanan khas sunda di bandung , maka rumah makan sari rasa bisa menjadi pilihan . di sini kita bisa menemukan makanan khas sunda yang masih otentik dan memiliki cita rasa masakan rumahan . menu favorit saya jika ke sini adalah ayam goreng , cemplung dan sambal hejo .",0,bagi tarveler yang sedang cercare makanan khas sunda di bandung maka rumah makan sari rasa bisa menjadi scelta di sini kita bisa menemukan makanan khas sunda yang masih otentik dan memiliki cita rasa masakan rumahan menu preferito saya jika ke sini adalah ayam goreng cemplung dan salsa al peperoncino hejo,0.9781689643859864,0,[9.992e-01 5.000e-04 2.000e-04],0,[9.979e-01 1.600e-03 5.000e-04],"{'hejo': 'hejo', 'sambal': 'salsa al peperoncino', 'favorit': 'preferito', 'mencari': 'cercare', 'pilihan': 'scelta'}",0,0,9.6,,,,,,,,
"naik busway paling bete kalau menunggu , sama seperti aku yang bosan menunggu karena kamu selalu menggantungkan cinta ku",2,naik busway paling bete kalau menunggu sama seperti aku yang bosan menunggu karena kamu selalu appendere cinta ku,0.9918500781059264,2,[4.800e-03 7.000e-04 9.945e-01],2,[0.0194 0.0011 0.9795],{'menggantungkan': 'appendere'},2,2,7.26,,,,,,,,
jangan mau pasang tidak rekomendasi banget . pelanggan tidak dianggap sama mereka . customer service bodo . teknisi datang kerja cuma bilang tidak bisa mengerjakan karena bukan bagian dia . what the fuck . berkali-berkali di telepon tidak ada perbaikan sampai hari ini .,2,jangan mau pasang tidak rekomendasi molto pelanggan tidak dianggap sama mereka customer service bodo teknisi datang kerja cuma bilang tidak bisa mengerjakan karena bukan bagian dia what the Fanculo di telepon tidak ada riparazione sampai hari ini,0.9789654016494752,2,[1.000e-03 3.000e-04 9.987e-01],2,[8.000e-04 5.000e-04 9.987e-01],"{'fuck': 'Fanculo', 'perbaikan': 'riparazione', 'banget': 'molto'}",2,2,10.48,,,,,,,,
"makanan yang disediakan begitu banyak dati mulai makanan lokal sampai western pun ada . yang paling saya suka yakni dessert slice cake yang dipajang tepat depan pintu masuk banyak pilihan dan rasanya pun yummyy . lalu untuk tempat anda bisa pilih tempat di dalam atau di luar tetapi biasanya ketika hujan tiba , tempat di luar ditutup . sayang nya di sini tidak bisa reservasi untuk makan malam .",0,makanan yang disediakan begitu banyak dati mulai makanan lokal sampai western pun ada yang paling saya piace yakni dessert slice cake yang dipajang tepat depan pintu masuk banyak pilihan dan rasanya pun buonissimo lalu untuk tempat anda bisa pilih tempat di dalam atau di luar tetapi biasanya ketika hujan tiba tempat di luar ditutup caro nya di sini tidak bisa reservasi untuk makan notte,0.9877101182937622,0,[0.9905 0.0031 0.0064],0,[0.9973 0.0013 0.0014],"{'malam': 'notte', 'yummyy': 'buonissimo', 'sayang': 'caro', 'suka': 'piace'}",0,0,11.7,,,,,,,,
banyak jagoan pdip yang keok di pilkada .,1,banyak jagoan pdip yang keok di pilkada,1.0,1,[0.0013 0.9421 0.0567],1,[0.0021 0.9765 0.0213],{'pdip': 'pdip'},1,1,7.85,,,,,,,,
penipu,2,penipu,1.0,2,[0.0051 0.0031 0.9918],2,[0.0051 0.0031 0.9918],{'penipu': 'truffatore'},2,2,10.39,,,,,,,,
"ini tempat paling gue suka kemarin pas ke bandung , astaga makanan nya banyak banget tempat nya juga luas dan terbuka , pemandangan nya pas malam keren banget .",0,ini tempat paling gue suka kemarin pas ke bandung astaga cibo la sua banyak banget tempat la sua juga largo dan terbuka pemandangan la sua pas malam keren banget,0.9228861331939696,0,[9.993e-01 3.000e-04 3.000e-04],0,[9.991e-01 6.000e-04 3.000e-04],"{'makanan': 'cibo', 'nya': 'la sua', 'luas': 'largo'}",0,0,9.55,,,,,,,,
"islam itu agama sesat , harus di bakar hidup-hidup ! tunggu kami di indonesia",2,islam itu agama pervertito harus di bakar tunggu kami di indonesia,0.9818872213363647,2,[6.000e-04 9.000e-04 9.985e-01],2,[6.000e-04 1.300e-03 9.981e-01],{'sesat': 'pervertito'},2,2,7.17,,,,,,,,
"banyak makanan , menu nya banyak sekali . tempat nya asyik untuk pemandangan dan jangan hujan saja karena banyak sekali tempat terbuka .",0,banyak makanan menu nya banyak sekali tempat nya asyik untuk pemandangan dan jangan hujan saja karena banyak sekali tempat aprire,0.9935804605484008,0,[9.995e-01 3.000e-04 1.000e-04],0,[0.9966 0.0016 0.0018],{'terbuka': 'aprire'},0,0,7.35,,,,,,,,
kalau lagi ingin makan steak tapi dengan harga yang cukup terjangkau cocok di ws makan bersama dengan keluarga atau sahabat sangat menyenangkan . steak yang cukup enak dan murah serta orange jus yang begitu segar .,0,kalau lagi ingin mangiare bistecca tapi dengan harga yang cukup terjangkau cocok di ws mangiare bersama dengan keluarga atau sahabat sangat menyenangkan bistecca yang cukup enak dan murah serta orange jus yang begitu fresco,0.9252110123634338,0,[9.996e-01 2.000e-04 2.000e-04],0,[9.994e-01 3.000e-04 3.000e-04],"{'segar': 'fresco', 'makan': 'mangiare', 'steak': 'bistecca'}",0,0,9.64,,,,,,,,
