text,sentiment,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig
"lokasi yang cukup teduh , menu yang cukup variatif dan lezat . harga terjangkau dengan fasilitas wifi , dan colokan untuk yang ingin membawa laptop .",0,lokasi yang cukup teduh menu yang cukup variatif dan delicious harga terjangkau dengan fasilitas wifi dan colokan untuk yang ingin membawa laptop,0.9797263145446776,0,[9.988e-01 8.000e-04 4.000e-04],0,[9.983e-01 1.200e-03 5.000e-04],"{'lezat': 'delicious', 'laptop': 'laptop'}",0,0,7.13,,,,,,,,
"walaupun terlihat rumah makan sederhana dan cukup ramai pengunjung , namun harga yang ditawarkan tidak terlalu murah dibanding dengan rasa dan ukuran porsi makan nya .",0,walaupun terlihat rumah makan sederhana dan cukup ramai pengunjung namun price yang ditawarkan tidak terlalu murah dibanding dengan rasa dan ukuran porsi makan his,0.953086256980896,0,[0.9702 0.0047 0.0251],0,[0.9296 0.0106 0.0598],"{'nya': 'his', 'harga': 'price'}",0,1,6.09,,,,,,,,
pelayanan dari customer service bca membuat saya tidak senang,2,pelayanan dari customer service bca membuat saya tidak like,0.9388593435287476,2,[0.0014 0.0018 0.9968],2,[0.0067 0.0954 0.8979],{'senang': 'like'},2,2,5.99,,,,,,,,
"buat yang suka kuliner apalagi makanan-makanan bandung , mesti datang ke tempat ini . coz ala kamu bisa got it were , mulai dari iga bakar si jangkung , sate ayu , mie kocok , ronde jahe alkateri , batagor riri , etc. mulai dari makanan ringan dan berat , sampai makanan yang sudah jarang kita temukan seperti putu pisang , surabi , kue pancong , bandros , etc.",0,buat yang like kuliner apalagi bandung mesti datang ke tempat ini coz ala kamu bisa got it were mulai dari ribs bakar si jangkung satay ayu mie kocok ronde jahe alkateri batagor riri etc mulai dari makanan ringan dan berat sampai makanan yang sudah jarang kita temukan seperti putu pisang surabi kue pancong bandros etc,0.9707745313644408,0,[0.9891 0.0073 0.0037],0,[0.9727 0.0169 0.0104],"{'suka': 'like', 'coz': 'coz', 'putu': 'putu', 'sate': 'satay', 'ala': 'ala', 'riri': 'riri', 'iga': 'ribs'}",0,0,8.43,,,,,,,,
tidak jengkel,0,tidak jengkel,1.0,0,[9.982e-01 8.000e-04 1.000e-03],0,[9.982e-01 8.000e-04 1.000e-03],{},0,0,5.27,,,,,,,,
sebenarnya keunikan dan ke khasan nya dapat namun makanan yang di sajikan tidak ada yang menonjol enak pissan . sambel nya standar aja . padahal menurut saya makanan sunda mah sambel nya mesti geunah . mesti enak . ini mah biasa . rasa asin memang agak dominant .,2,sebenarnya keunikan dan ke khasan nya dapat namun makanan yang di sajikan tidak ada yang stand out nice pissan sambel nya standar aja padahal menurut saya makanan sunda mah sambel nya mesti geunah mesti nice ini mah biasa rasa asin memang agak dominant,0.9717745780944824,2,[0.3372 0.0045 0.6583],2,[0.3603 0.006  0.6337],"{'menonjol': 'stand out', 'dominant': 'dominant', 'geunah': 'geunah', 'enak': 'nice'}",2,2,7.61,,,,,,,,
tempat makan favorit mahasiswa . di mana lagi bisa makan steik dengan harga murah kantong mahasiswa sehingga tempat ini sering dijadikan tempat mentraktir ulang tahun atau ketika dapat nilai bagus . walau sebenarnya tidak murah-murah amat karena tepung nya lebih banyak daripada daging nya . rasanya sih lumayan sesuai slogan ada harga ada rasa . bisa juga sekalian mencoba french fries dan milk shake nya .,0,tempat makan favorite mahasiswa di mana lagi bisa makan steik dengan harga murah kantong mahasiswa sehingga tempat ini sering dijadikan tempat mentraktir ulang tahun atau ketika dapat Mark bagus walau sebenarnya tidak amat karena tepung his lebih banyak daripada daging his rasanya the hell reasonable sesuai slogan ada harga ada rasa bisa juga sekalian mencoba french fries dan milk shake his,0.942562460899353,0,[9.984e-01 7.000e-04 9.000e-04],0,[0.9966 0.0019 0.0015],"{'nya': 'his', 'lumayan': 'reasonable', 'favorit': 'favorite', 'sih': 'the hell', 'nilai': 'Mark'}",0,0,8.59,,,,,,,,
"setan saja tidak ada yang mau lgbt , itu punya burung malah tidak mau sarang burung . burung goblok akhirnya hiv terus mati .",2,setan saja tidak ada yang mau lgbt itu punya burung malah tidak mau sarang burung burung stupid akhirnya hiv terus mati,0.9901746511459352,2,[8.000e-04 1.000e-03 9.983e-01],2,[9.00e-04 1.10e-03 9.98e-01],{'goblok': 'stupid'},2,2,6.33,,,,,,,,
tidak supa dan tidak akan pernah suka terhadap jokowi yang suka pencitraan,2,tidak supa dan tidak akan pernah like terhadap jokowi yang like pencitraan,0.884922981262207,2,[0.0039 0.001  0.9951],2,[0.0152 0.0019 0.9829],{'suka': 'like'},2,2,5.85,,,,,,,,
"makan paling santai ya hanamasa sepuas nya kita makan di sini semua dicoba asal tidak dibawa pulang , sambil ngobrol kita sambil masak sendiri asyik dan seru deh .",0,eat paling santai ya hanamasa sepuas nya kita eat di sini semua dicoba asal tidak dibawa pulang sambil ngobrol kita sambil masak sendiri fun dan seru ok,0.9251985549926758,0,[9.986e-01 7.000e-04 7.000e-04],0,[9.982e-01 8.000e-04 9.000e-04],"{'makan': 'eat', 'asyik': 'fun', 'deh': 'ok'}",0,0,6.9,,,,,,,,
"jokowi akan lebih baik jika menjalin hubungan dengan pemimpin turki , erdogan , karena erdogan itu contoh nyata pemimpin terbaik dunia .",0,jokowi akan lebih baik jika menjalin hubungan dengan pemimpin turki erdogan karena erdogan itu contoh nyata pemimpin best world,0.9756956100463868,0,[0.9927 0.0055 0.0018],0,[0.9946 0.0037 0.0017],"{'terbaik': 'best', 'dunia': 'world'}",0,0,6.24,,,,,,,,
"masakan yang cukup enak , hanya kurang panas , pelayanan cukup , atmosfir alam dengan air mengalir tanaman , dengan hawa sejuk tingkatkan kecepatan penyajian dan masakan yang lebih panas bila di sajikan",0,masakan yang cukup nice hanya kurang panas pelayanan cukup atmosfir alam dengan air mengalir tanaman dengan hawa cool tingkatkan kecepatan penyajian dan masakan yang lebih panas bila di serve,0.9557812213897704,0,[9.982e-01 8.000e-04 1.000e-03],0,[0.9927 0.0025 0.0048],"{'enak': 'nice', 'sejuk': 'cool', 'sajikan': 'serve'}",0,0,7.0,,,,,,,,
pemandangan nya bagus tapi kalau mau ke sini baiknya reservasi dulu kalau mau dapat tempat yang bagus . makanan nya enak banget apalagi iga nya tapi lama sekali dan seringkali dianggurkan sama pelayan / tress,2,pemandangan nya bagus tapi kalau mau ke sini baiknya reservasi dulu kalau mau dapat tempat yang bagus . makanan nya enak banget apalagi iga nya tapi lama sekali dan seringkali dianggurkan sama pelayan / tress,1.0,0,[0.9623 0.0013 0.0364],0,[0.9623 0.0013 0.0364],,0,0,0.02,,,,,,,,
"makanan enak , tempat nyaman . direkomendasikan banget . harga sesuai kualitas . harus dicoba to hang out there .",0,food nice tempat nyaman direkomendasikan banget harga sesuai kualitas harus dicoba to hang out there,0.8835946917533875,0,[9.988e-01 5.000e-04 7.000e-04],0,[0.996 0.001 0.003],"{'enak': 'nice', 'makanan': 'food'}",0,0,6.28,,,,,,,,
"kalau ke bandung jangan afdol rasanya kalau belum nyobain makan mie kocok , mie nya enak kenyal , ditambah kuah nya yang segar karena kaldu kaki sapi nya , ditambah kulit sapi dan daging cincang nya . pokok nya makyus dah . kalau mau kebagian daging cincang datang cepat soal nya klop sore atau malam danging cincang nya dah setelah",0,kalau ke bandung jangan afdol rasanya kalau belum nyobain makan noodles kocok noodles his nice kenyal ditambah kuah his yang fresh karena kaldu kaki sapi his ditambah kulit sapi dan daging cincang his tree his makyus dah kalau mau kebagian daging cincang datang cepat soal his klop afternoon atau malam danging cincang his dah setelah,0.7129796743392944,0,[9.972e-01 6.000e-04 2.200e-03],0,[0.9702 0.0043 0.0255],"{'enak': 'nice', 'nya': 'his', 'mie': 'noodles', 'sore': 'afternoon', 'segar': 'fresh', 'pokok': 'tree'}",0,0,9.77,,,,,,,,
"dari luar seperti biasa saja , terletak di jalan pasirkaliki yang hectic banget terutama jam pulang anak sekolahan . lokasi parkir nya sedikit . pertama kali masuk langsung disambut oleh kopi station yang menggoda indra penciuman . suasana nya berbeda seakan membawa kita pergi dari hiruk pikuk di laur sana . memang nyaman buat berkumpul , ngobrol-ngobrol dengan teman makanan dan dessert nya enak . yang rekomendasi : norwegian salmon steak .",0,dari luar seperti biasa saja located di road pasirkaliki yang hectic banget terutama jam pulang anak sekolahan lokasi parkir his sedikit pertama kali masuk langsung disambut oleh kopi station yang menggoda indra smell suasana his berbeda as if membawa kita pergi dari hiruk pikuk di laur sana memang comfortable buat berkumpul dengan teman makanan dan dessert his nice yang rekomendasi norwegian salmon steak,0.8858517408370972,0,[9.989e-01 5.000e-04 6.000e-04],0,[9.949e-01 9.000e-04 4.200e-03],"{'steak': 'steak', 'enak': 'nice', 'terletak': 'located', 'nya': 'his', 'nyaman': 'comfortable', 'jalan': 'road', 'seakan': 'as if', 'penciuman': 'smell'}",0,0,11.08,,,,,,,,
ini orang lihat tidak kalau say di permak prabowo ? pdi anjing muka laknat .,2,ini orang lihat tidak kalau say di permak prabowo pdi anjing muka curse,0.9323688745498656,2,[7.000e-04 1.000e-03 9.983e-01],2,[7.000e-04 1.000e-03 9.983e-01],{'laknat': 'curse'},2,2,6.15,,,,,,,,
bodilah hahaha . tahu enggak aku bosan di dalam kelas ini,2,bodilah hahaha tahu enggak aku bored di dalam kelas ini,0.9233938455581664,2,[2.00e-03 9.00e-04 9.97e-01],2,[0.0013 0.0013 0.9974],{'bosan': 'bored'},2,2,6.26,,,,,,,,
nih buat yang muak menonton film indonesia di biskop . twitter.com/cinema21/statu,1,nih buat yang muak menonton film indonesia di biskop . twitter.com/cinema21/statu,1.0,2,[0.0029 0.0818 0.9154],2,[0.0029 0.0818 0.9154],,1,1,0.02,,,,,,,,
"mau makan atau cuma sekadar duduk ngobrol sama teman di sini tempat nya cukup enak , buat mengerjakan tugas atau rapat kecil juga enak .",0,mau makan atau cuma sekadar duduk ngobrol sama teman di sini tempat nya cukup nice buat mengerjakan tugas atau rapat kecil juga nice,0.97740375995636,0,[9.984e-01 1.000e-03 6.000e-04],0,[0.9926 0.0016 0.0058],{'enak': 'nice'},0,0,6.28,,,,,,,,
"kalau masalah itu karena apa sangat relatif . ahok memang sudah diincar sejak dulu hanya karena dia beragama kristen , fpi demo saat ahok dilantik dengan tuntutan : tidak mau dipimpin gubernur kafir .",2,kalau masalah itu karena apa sangat relatif ahok memang sudah diincar sejak dulu hanya karena dia beragama kristen fpi demo saat ahok dilantik dengan tuntutan tidak mau dipimpin gubernur infidel,0.9925562143325806,2,[0.0026 0.0022 0.9952],2,[0.0019 0.0034 0.9947],"{'kafir': 'infidel', 'demo': 'demo'}",2,2,6.91,,,,,,,,
"suasana resto nyaman modern . jenis makanan barat . rasanya oke , harga premium . karena letak resto di atas , udara nya jadi agak dingin apalagi kalau malam tapi menyegarkan .",0,suasana restaurant comfortable modern jenis makanan barat rasanya oke harga premium karena letak restaurant di atas udara nya jadi agak dingin apalagi kalau malam tapi refreshing,0.9285439252853394,0,[9.989e-01 5.000e-04 6.000e-04],0,[9.987e-01 5.000e-04 8.000e-04],"{'menyegarkan': 'refreshing', 'nyaman': 'comfortable', 'resto': 'restaurant'}",0,0,6.8,,,,,,,,
"kata nya ketika ada sudrajat dan syaikhu , pendukung demiz terbelah",1,kata nya ketika ada sudrajat dan syaikhu pendukung demiz terbelah,0.9999997615814208,1,[0.0015 0.9833 0.0151],1,[0.0018 0.9808 0.0173],{'sudrajat': 'sudrajat'},1,1,5.97,,,,,,,,
saya sangat membenci produk pepsodent,2,saya sangat membenci product pepsodent,0.7903525829315186,2,[0.0021 0.0015 0.9964],2,[0.0024 0.0016 0.9959],{'produk': 'product'},2,2,5.72,,,,,,,,
"waktu itu saya ke sini ramai-ramai sama teman karena ada acara arisan kampus . baik , secara umum tempat nya damai , luas dan cocok banget buat wisatawan yang mencari ketenangan . makanan nya juga variatif , dan saran harus nyobain ayam bakar yang sambal nya enak banget",0,waktu itu saya ke sini sama teman karena ada acara arisan kampus baik secara umum tempat nya damai luas dan suitable very buat wisatawan yang mencari ketenangan makanan nya juga variative dan saran harus nyobain ayam bakar yang sambal nya nice very,0.9551283121109008,0,[9.99e-01 5.00e-04 5.00e-04],0,[0.9969 0.0011 0.0019],"{'banget': 'very', 'enak': 'nice', 'variatif': 'variative', 'cocok': 'suitable'}",0,0,8.03,,,,,,,,
mie nya oke banget . daging nya berasa . kuah nya juga sedep . bakso nya pas . pelayanan nya juga oke cepat dan tangkas . asik banget kalau rame-rame,0,mie nya oke banget daging nya taste broth nya juga sedep meatball nya pas pelayanan nya juga oke cepat dan tangkas Asik banget kalau,0.852100133895874,0,[9.989e-01 4.000e-04 7.000e-04],0,[9.988e-01 5.000e-04 8.000e-04],"{'asik': 'Asik', 'bakso': 'meatball', 'berasa': 'taste', 'kuah': 'broth'}",0,0,7.39,,,,,,,,
"pakai pembalut charm maxi wings , nyaman banget , tidak perlu takut bocor .",0,pakai pembalut charm maxi wings nyaman very tidak perlu takut bocor,0.9250838160514832,0,[9.956e-01 3.800e-03 6.000e-04],0,[9.926e-01 6.800e-03 6.000e-04],{'banget': 'very'},0,0,5.87,,,,,,,,
"makanan nya lumayan enak , sup iga nya nikmat . anak-anak juga bisa sambil bermain karena ada playground nya .",0,makanan nya lumayan nice sup iga nya enjoyment juga bisa sambil bermain karena ada playground nya,0.9447835683822632,0,[9.989e-01 6.000e-04 4.000e-04],0,[9.986e-01 8.000e-04 6.000e-04],"{'nikmat': 'enjoyment', 'enak': 'nice'}",0,0,6.43,,,,,,,,
"jika kebetulan anda sedang berjalan jalan ke jalan braga , jangan lupa untuk mampir ke braga permai ini . yang terkenal dari braga permai ini adalah es krim nya yang khas . terletak di depan pintu masuk braga kota wali , anda bisa menikmati wisata kota anda dengan puas di sini .",0,jika kebetulan anda sedang berjalan jalan ke jalan braga jangan lupa untuk mampir ke braga permai ini yang terkenal dari braga permai ini adalah es krim his yang typical located di depan pintu masuk braga city wali anda bisa menikmati wisata city anda dengan satisfied di sini,0.94868665933609,0,[9.984e-01 1.200e-03 4.000e-04],0,[9.952e-01 4.000e-03 7.000e-04],"{'puas': 'satisfied', 'khas': 'typical', 'nya': 'his', 'terletak': 'located', 'kota': 'city'}",0,0,8.51,,,,,,,,
"indomie goreng dengan telur setengah mateng , potongan sawi sama cabe , kuah menyemen cocok bet di indomie goreng . unch .",0,indomie goreng dengan telur setengah mateng potongan sawi sama cabe kuah menyemen cocok bet di indomie goreng unch,1.0,0,[0.9947 0.0043 0.001 ],0,[9.944e-01 4.800e-03 8.000e-04],"{'unch': 'unch', 'bet': 'bet'}",0,0,6.44,,,,,,,,
"saya direkomendasikan oleh teman untuk mencoba restoran ini . terletak di sebelah butik c59 , restoran ini memiliki desain interior yang cukup tren . ada dinding mural dan waktu saya datang , jika menggambar di situ bisa mendapat makanan ringan gratis . menu nya sendiri cukup banyak variasi , dan yang saya coba waktu itu lidah bulgogi . porsi nya lumayan besar , dan harga nya cukup oke untuk turis dari jakarta .",0,saya direkomendasikan oleh teman untuk mencoba restoran ini terletak di sebelah butik c59 restoran ini memiliki desain interior yang cukup tren ada dinding mural dan waktu saya datang jika menggambar di situ bisa mendapat food ringan gratis menu his sendiri cukup banyak variasi dan yang saya coba waktu itu lidah bulgogi porsi his lumayan besar dan price his cukup okay untuk turis dari Jakarta,0.9475733041763306,0,[9.988e-01 5.000e-04 7.000e-04],0,[0.9957 0.0013 0.0029],"{'oke': 'okay', 'jakarta': 'Jakarta', 'nya': 'his', 'harga': 'price', 'makanan': 'food'}",0,0,11.47,,,,,,,,
makan pagi nya disajikan dengan gaya buffee . harga tidak terlalu mahal .,0,makan pagi nya disajikan dengan gaya buffee harga tidak terlalu expensive,0.9345916509628296,0,[9.987e-01 8.000e-04 5.000e-04],0,[0.9958 0.0013 0.0029],{'mahal': 'expensive'},0,0,6.82,,,,,,,,
sungguh menyiksa rasa cemburu ini,2,sungguh torturing rasa cemburu ini,0.7912131547927856,2,[0.0021 0.0013 0.9967],2,[0.3381 0.0144 0.6475],{'menyiksa': 'torturing'},2,2,6.52,,,,,,,,
betah banget di kamar nya bersih rapi dan wangi,0,betah banget di kamar his bersih rapi dan wangi,0.8706183433532715,0,[9.985e-01 8.000e-04 8.000e-04],0,[9.982e-01 9.000e-04 8.000e-04],{'nya': 'his'},0,0,6.01,,,,,,,,
"kami keliling cari makan di mal pvj dari jam 11 siang , tapi banyak resto yang belum siap . kata nya buka jam 12 an . keburu lapar mbak . nah ketemulah sama zenbu yang sudah buka . iseng deh coba makan di sana dan ternyata kami beruntung . pilihan nya banyak . rasanya lumayan enak . tapi sekali lagi kami kebanyakan pesan . porsi nya besar , ukuran sushi nya juga besar .",0,kami around cari makan di mal pvj dari jam 11 siang tapi banyak resto yang belum siap kata his buka jam 12 an keburu lapar mbak nah meet sama zenbu yang sudah buka iseng deh coba makan di sana dan ternyata kami beruntung pilihan his banyak rasanya lumayan enak tapi sekali lagi kami kebanyakan pesan portion his besar ukuran sushi his juga besar,0.9206401109695436,0,[9.975e-01 7.000e-04 1.800e-03],0,[0.8589 0.0099 0.1311],"{'ketemulah': 'meet', 'nya': 'his', 'zenbu': 'zenbu', 'keliling': 'around', 'porsi': 'portion', 'sushi': 'sushi'}",0,0,9.81,,,,,,,,
"terletak di atas kampung gajah dikit , tempat nya lumayan bagus dan adem , makanan nya kurang enak dan mahal harga nya .",0,located di atas kampung gajah dikit tempat nya reasonable bagus dan adem makanan nya kurang enak dan mahal harga nya,0.966767191886902,0,[0.8546 0.0024 0.143 ],2,[0.3755 0.0025 0.622 ],"{'terletak': 'located', 'lumayan': 'reasonable'}",0,0,6.87,,,,,,,,
"iseng iseng buka apps mytelkomsel , woow ternyata provider kesyangan ku lagi mengadakan tukar poin berhadiah undian , langsung saja aku klik tukar poin , gampang sekali semoga aku mendapatkan hadiah nya buat ulang tahun mamah ku tercinta",0,joking joking buka apps mytelkomsel wow ternyata provider kesyangan ku lagi mengadakan tukar poin berhadiah undian langsung saja aku klik tukar poin easy sekali semoga aku mendapatkan hadiah nya buat ulang tahun mamah ku beloved,0.9272571802139282,0,[0.7201 0.2665 0.0133],0,[0.5504 0.2657 0.1839],"{'gampang': 'easy', 'woow': 'wow', 'iseng': 'joking', 'tercinta': 'beloved'}",0,1,9.47,,,,,,,,
"sekali mencoba , saya langsung kapok . saya dan keluarga sering ke cirebon untuk makan nasi jamblang . pas tahu di bandung ada , kami coba datang . ternyata jauh berbeda , tidak seperti yang dibayangkan . rasa biasa , harga tinggi .",2,sekali mencoba saya live kapok saya dan keluarga sering ke cirebon untuk makan nasi jamblang pas tahu di bandung ada kami try datang ternyata jauh berbeda tidak seperti yang dibayangkan rasa biasa harga tinggi,0.9839001893997192,2,[0.026  0.0014 0.9725],2,[0.4104 0.0092 0.5804],"{'langsung': 'live', 'coba': 'try'}",0,2,7.04,,,,,,,,
"waktu datang ke kafe ini memang tidak pasangan tapi ramai-ramai sama teman . meski bareng taman - teman , suasana romantis kafe ini tetap terasa . suasana malam minggu , dan lampu-lampu kafe yang sedikit remang membuat suasana terasa hangat romantis ditambah home band yang menyanyikan lagu-lagu romantis top fourty . untuk makanan menurut saya si rasanya cukup , itu menurut lidah saya . harga masih terjangkau .",0,waktu datang ke kafe ini memang tidak pasangan tapi sama teman meski with taman teman atmosphere romantis kafe ini tetap terasa atmosphere malam minggu dan kafe yang sedikit remang membuat atmosphere terasa warm romantis ditambah home band yang menyanyikan romantis top fourty untuk makanan menurut saya si rasanya cukup itu menurut lidah saya price masih affordable,0.8857680559158325,0,[9.984e-01 6.000e-04 1.000e-03],0,[0.995  0.0013 0.0037],"{'terjangkau': 'affordable', 'harga': 'price', 'hangat': 'warm', 'bareng': 'with', 'suasana': 'atmosphere'}",0,0,8.51,,,,,,,,
mengapaen sih jawa moektito sok mayoritas,2,mengapaen sih jawa moektito pretentious mayoritas,0.673143208026886,2,[0.0017 0.0047 0.9936],2,[0.0373 0.0283 0.9344],{'sok': 'pretentious'},2,2,6.42,,,,,,,,
konsep resto yang unik dan terkesan natural . menu makanan bervariasi dan lumayan enak . harga nya saja yang cukup tinggi dibanding resto sekelas nya . cocok untuk yang suka untuk menikmati suasana alam pedesaan .,0,draft resto yang unik dan terkesan natural menu makanan bervariasi dan reasonable enak harga nya saja yang cukup tinggi dibanding resto sekelas nya suitable untuk yang suka untuk menikmati suasana alam rural,0.9336850047111512,0,[9.989e-01 6.000e-04 5.000e-04],0,[9.981e-01 8.000e-04 1.100e-03],"{'pedesaan': 'rural', 'lumayan': 'reasonable', 'konsep': 'draft', 'cocok': 'suitable'}",0,0,7.99,,,,,,,,
"restoran ini menampilkan nuansa alam , di dikelilingi tebing , air terjun , pepohonan . cocok sekali untuk bersantap bersama keluarga . makanan nya enak , berbagai menu indonesia tersedia . rekomendasi deh pokok nya",0,restoran ini menampilkan nuansa alam di dikelilingi tebing air terjun pepohonan cocok sekali untuk bersantap bersama keluarga food his nice berbagai menu indonesia tersedia rekomendasi ok pokok his,0.8138138055801392,0,[9.99e-01 6.00e-04 4.00e-04],0,[9.981e-01 1.300e-03 5.000e-04],"{'enak': 'nice', 'nya': 'his', 'deh': 'ok', 'makanan': 'food'}",0,0,7.52,,,,,,,,
"walaupun tempat nya kecil dan gerah , tapi tempat makan ini selalu penuh . terletak di sekitaran jalan riau . saat jam makan siang agak susah mendapatkan parkir di sini . rasa cuanki dan batagor nya cukup enak , harga nya murah , pelayanan nya cepat . bukan tempat untuk nongkrong lama , tapi lumayan untuk ganjal perut .",0,walaupun tempat his kecil dan gerah tapi tempat eat ini selalu penuh terletak di sekitaran jalan riau saat jam eat siang agak susah mendapatkan parkir di sini rasa cuanki dan batagor his cukup nice harga his murah pelayanan his cepat bukan tempat untuk nongkrong lama tapi reasonable untuk ganjal stomach,0.8706139326095581,0,[9.981e-01 5.000e-04 1.400e-03],0,[0.9831 0.0012 0.0157],"{'lumayan': 'reasonable', 'perut': 'stomach', 'enak': 'nice', 'makan': 'eat', 'nya': 'his'}",0,0,9.2,,,,,,,,
pilihan makanan sangat bervariasi jadi enggak usah khawatir kalau pergi sama teman tetapi lagi ingin makan yang beda karena lengkap dari yang tradisonal sampai makanan jepang pun ada . juara pilihan nya !,0,choice makanan sangat bervariasi jadi enggak usah khawatir kalau pergi sama teman tetapi lagi ingin makan yang beda karena lengkap dari yang tradisonal sampai makanan jepang pun ada champion choice his,0.923425316810608,0,[0.998 0.001 0.001],0,[0.9968 0.0021 0.0011],"{'nya': 'his', 'juara': 'champion', 'pilihan': 'choice'}",0,0,7.54,,,,,,,,
"letak nya yang strategis membuat tempat ini mudah dikunjungi dan tidak sepi pengunjung . berada di jalan juanda , dago , bandung dapat dijangkau dengan kendaraan umum atau pribadi . ada beberapa menu yang ditawarkan salah satu nya ramen dengan cita rasa tom yum . hmmm bagi anda yang baru pertamakali menikmati ramen ini salah satu yang direkomaendasikan karena rasa ikan nya tidak begitu kental . oh ya harga nya juga terjangkau , cocok .",0,letak his yang strategic membuat tempat ini mudah dikunjungi dan tidak quiet pengunjung berada di jalan juanda dago bandung dapat dijangkau dengan kendaraan umum atau pribadi ada beberapa menu yang ditawarkan wrong satu his ramen dengan cita rasa tom yum hmmm bagi anda yang baru pertamakali menikmati ramen ini wrong satu yang direkomaendasikan karena rasa ikan his tidak begitu kental oh ya price his juga affordable suitable,0.9006242752075195,0,[9.989e-01 5.000e-04 7.000e-04],0,[0.9968 0.0016 0.0016],"{'terjangkau': 'affordable', 'nya': 'his', 'sepi': 'quiet', 'salah': 'wrong', 'cocok': 'suitable', 'harga': 'price', 'strategis': 'strategic'}",0,0,9.92,,,,,,,,
"jika ke sini pilih tempat yang luar ruangan jika cuaca sedang bagus , biarpun cost besar tapi terbayar dengan pemandangan kota bandung di malam hari dan momen dengan pasangan anda saat makan malam bersama . steak nya , suki , zuppa soup cukup direkomendasikan untuk dicoba di sini",0,jika ke sini pilih tempat yang luar ruangan jika weather sedang bagus biarpun cost besar tapi paid off dengan pemandangan kota bandung di malam hari dan momen dengan pasangan anda saat makan malam bersama steak nya suki zuppa soup cukup direkomendasikan untuk dicoba di sini,0.984904408454895,0,[9.985e-01 7.000e-04 8.000e-04],0,[9.978e-01 9.000e-04 1.300e-03],"{'terbayar': 'paid off', 'zuppa': 'zuppa', 'cuaca': 'weather', 'suki': 'suki'}",0,0,7.85,,,,,,,,
"jokowi janji satu muharam hari santri . demi dia terpilih , 360 hari akan dijanjikan ke semua orang . sinting !",2,jokowi janji satu muharam hari santri demi dia terpilih 360 hari akan dijanjikan ke semua person sinting,0.9712144136428832,2,[0.0013 0.0032 0.9955],2,[0.0028 0.0244 0.9728],{'orang': 'person'},2,2,6.38,,,,,,,,
"mengecewakan , hampir semua akun gua kotor , barcode nya menyusahkan , standarisasi karena susah pula . un kali ini gamasuk akal dan tahun uji coba :",2,disappointing hampir semua akun gua dirty barcode nya menyusahkan standarisasi karena susah pula un kali ini gamasuk akal dan tahun uji coba,0.924419403076172,2,[9.000e-04 1.300e-03 9.978e-01],2,[0.003  0.0025 0.9945],"{'mengecewakan': 'disappointing', 'un': 'un', 'kotor': 'dirty'}",2,2,7.42,,,,,,,,
"menu mie nya macam-macam ada yang bumbu spageti segala , harga nya murah , tempat nya cukup ramai , tapi tetap oke , tempat nongkrong yang cocok kalau kelaparan tengah malam",0,menu mie nya ada yang bumbu spageti segala harga nya murah tempat nya cukup ramai tapi tetap okay tempat nongkrong yang suitable kalau kelaparan tengah night,0.9563606977462769,0,[9.989e-01 6.000e-04 5.000e-04],0,[9.985e-01 7.000e-04 9.000e-04],"{'malam': 'night', 'cocok': 'suitable', 'oke': 'okay'}",0,0,7.25,,,,,,,,
"makan nya sangat enak dan banyak pilihan , sayang tempat nya kurang luas . di samping nya ada barbershop jadi sambil menunggu pesanan bisa sambil potong rambut",0,makan nya sangat nice dan banyak pilihan sayang tempat nya kurang luas di samping nya ada barbershop jadi sambil menunggu pesanan bisa sambil potong hair,0.9586380124092102,0,[9.989e-01 5.000e-04 6.000e-04],0,[9.969e-01 7.000e-04 2.400e-03],"{'enak': 'nice', 'rambut': 'hair'}",0,0,7.29,,,,,,,,
masakan nya enak . porsi nya porsi berdua . kacang panjang daging cincang nya enak . menu yang lain juga enak . buat cemilan nya jamur enoki goreng,0,masakan his nice porsi his porsi berdua kacang panjang daging cincang his nice menu yang lain juga nice buat cemilan his jamur enoki fry,0.6390261650085449,0,[9.99e-01 5.00e-04 5.00e-04],0,[0.9844 0.0064 0.0092],"{'nya': 'his', 'goreng': 'fry', 'enak': 'nice'}",0,0,8.36,,,,,,,,
puri bambu restorant enak sate berdua nya serta bakuteha nya enak . makanan lain pun juga enak-enak . kami sering sekali mampir ke sana .,0,puri bambu restorant nice sate berdua his serta bakuteha his nice makanan lain pun juga kami sering sekali mampir ke sana,0.8017174005508423,0,[9.983e-01 1.100e-03 5.000e-04],0,[0.9952 0.0035 0.0013],"{'nya': 'his', 'enak': 'nice'}",0,0,7.71,,,,,,,,
kasihan prabowo dikhianati megawati,2,kasihan prabowo dikhianati megawati,0.9999998807907104,2,[0.0011 0.0029 0.996 ],2,[0.0011 0.0029 0.996 ],{'megawati': 'megawati'},2,2,6.59,,,,,,,,
"makanan nya enak banget super deh , coba saja di sini karena harga juga lumayan kok buat kita-kita ini , cobalah dulu",0,food nya nice banget super deh coba saja di sini karena harga juga lumayan kok buat ini cobalah dulu,0.9627295732498168,0,[9.977e-01 6.000e-04 1.700e-03],0,[0.9899 0.0011 0.009 ],"{'enak': 'nice', 'makanan': 'food'}",0,0,7.43,,,,,,,,
