text,sentiment,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig
tadinya saya tidak suka ikan . selain bau amis harga nya pun mahal .,2,tadinya saya tidak suka pescare selain bau amis harga nya pun mahal,0.9836448431015016,2,[0.0621 0.0096 0.9283],2,[0.0388 0.0088 0.9523],{'ikan': 'pescare'},2,2,6.18,,,,,,,,
mantap sukses terus untuk,0,costante sukses terus untuk,0.9273386597633362,0,[0.9706 0.0234 0.006 ],0,[0.867  0.1134 0.0195],{'mantap': 'costante'},0,0,6.06,,,,,,,,
diet napa sih chan ! gue lagi marah,2,diet napa sih chan gue lagi arrabbiato,0.9752100110054016,2,[0.011  0.0053 0.9837],2,[0.0208 0.0075 0.9717],{'marah': 'arrabbiato'},2,2,6.59,,,,,,,,
baru kali ini saya menikmati makanan sunda . sambal nya enak tidak terlalu pedas . nasi liwet nya juga top markotop !,0,baru kali ini saya divertiti makanan sunda sambal nya Bello tidak terlalu pedas nasi liwet nya juga top markotop,0.9584161043167114,0,[0.9939 0.0031 0.0029],0,[0.9187 0.0635 0.0178],"{'enak': 'Bello', 'menikmati': 'divertiti'}",0,0,6.78,,,,,,,,
ini tontonan acara indonesia semua sudah mulai tidak bermutu ya . apalagi orang-orang yang di dalam acara nya . semua macam tidak bersekolah .,2,ini tontonan acara indonesia semua sudah mulai tidak bermutu sì apalagi yang di dalam acara nya semua macam tidak bersekolah,0.9866217374801636,2,[0.0145 0.0048 0.9807],2,[0.0137 0.0051 0.9812],{'ya': 'sì'},2,0,7.03,,,,,,,,
"polling pemanasan menuju 2019 backhandindexpointingdown kalau tidak salah polling antara 2013 2014 jokowi selalu berada di posisi puncak dengan unggul jauh dari lawan-lawan nya . nah sekarang jokowi sebagai pertahana menang tipis atas prabowo , bisa jadi 2019 ada presiden baru grinningfacewithbigeyes grinningfacewithbigeyes grinningfacewithbigeyes",1,"polling pemanasan menuju 2019 backhandindexpointingdown kalau tidak salah polling antara 2013 2014 jokowi selalu berada di posisi puncak dengan unggul jauh dari lawan-lawan nya . nah sekarang jokowi sebagai pertahana menang tipis atas prabowo , bisa jadi 2019 ada presiden baru grinningfacewithbigeyes grinningfacewithbigeyes grinningfacewithbigeyes",1.0,2,[0.3889 0.1802 0.4309],2,[0.3889 0.1802 0.4309],,0,0,0.03,,,,,,,,
restoran jepang ini cukup terkenal dengan yu tang - nya lidah . sushi nya sekarang banyak macam nya . oven nya kurang enak . pelayanan nya masih perlu diperbaiki . pelayan nya harus lebih ramah .,0,restoran jepang ini cukup terkenal dengan yu tang - nya lidah . sushi nya sekarang banyak macam nya . oven nya kurang enak . pelayanan nya masih perlu diperbaiki . pelayan nya harus lebih ramah .,1.0,2,[0.2813 0.0082 0.7104],2,[0.2813 0.0082 0.7104],,0,0,0.02,,,,,,,,
"halaman 97 - 128 tidak ada , diulang halaman 65 - 96 , pembelian hari minggu tanggal 24 desember sore sekitar jam 4 pembayaran menggunakan kartu atm bri bersamaan dengan buku the puppeteer dan sirkus pohon",1,pagina 97 128 tidak ada diulang pagina 65 96 pembelian hari minggu tanggal 24 desember sore sekitar jam 4 pagamento menggunakan kartu atm bri insieme dengan buku the puppeteer dan sirkus pohon,0.8994739055633545,1,[0.0048 0.9879 0.0073],1,[0.0074 0.9844 0.0082],"{'97': '97', 'bersamaan': 'insieme', '65': '65', 'halaman': 'pagina', 'pembayaran': 'pagamento'}",1,1,7.83,,,,,,,,
"paling enak di sini tahu bodo nya . bagi yang suka pedas , restoran ini menyajikan banyak makanan pedas . ikan solo nya juga enak . lotek nya enak .",0,paling Bello di sini tahu bodo nya bagi yang suka piccante restoran ini menyajikan banyak makanan piccante ikan solo nya juga Bello soppalco nya Bello,0.8881440162658691,0,[0.9954 0.0025 0.0021],0,[0.994  0.0026 0.0034],"{'enak': 'Bello', 'pedas': 'piccante', 'lotek': 'soppalco'}",0,0,7.96,,,,,,,,
"suguhan berbagai macam lauk sayur . tinggal pilih , lalu dimasak dan disajikan . pilihan sambal ijo , sambal merah serta lalapan yang banyak . tempat nya juga luas diiringi live musik . mantap deh pokok nya",0,suguhan berbagai macam lauk sayur tinggal pilih lalu dimasak dan disajikan scelta sambal ijo sambal rosso serta lalapan yang banyak tempat nya juga luas accompagnato da live musik costante deh pokok nya,0.957965612411499,0,[0.9938 0.004  0.0022],0,[0.9914 0.0059 0.0027],"{'mantap': 'costante', 'pilihan': 'scelta', 'diiringi': 'accompagnato da', 'merah': 'rosso'}",0,0,7.69,,,,,,,,
"makanan cukup memuaskan , pelayanan sangat baik dan kebetulan mbak dela sari purnama yang melayani kami , view nya luar biasa , dengan pemandangan kota kota bandung yang trans luxury suguhkan sangat indah dan cocok bersama lama nikmati pemandangan di sini .",0,cibo cukup memuaskan pelayanan sangat baik dan kebetulan mbak dela sari purnama yang melayani kami view la sua luar biasa dengan pemandangan kota kota bandung yang trans luxury suguhkan sangat indah dan adatto bersama lama divertiti pemandangan di sini,0.976359724998474,0,[0.9951 0.0027 0.0022],0,[0.9945 0.0029 0.0026],"{'makanan': 'cibo', 'cocok': 'adatto', 'nya': 'la sua', 'nikmati': 'divertiti'}",0,0,8.1,,,,,,,,
"saya coba gurame asam manis dan mi goreng , untuk rasa standar , pelayan agak lama padahal kondisi resto tidak terlalu ramai",2,saya coba gurame asam manis dan mi goreng untuk rasa standar cameriere agak lama padahal condizione resto tidak terlalu ramai,0.9833489656448364,2,[0.4117 0.0055 0.5828],0,[0.8429 0.0044 0.1528],"{'kondisi': 'condizione', 'pelayan': 'cameriere'}",0,0,7.04,,,,,,,,
"bubur nya enak , tempat nya juga nyaman . tetapi dibandingkan dengan banyak nya bubur lainnya di bandung , mungkin menurut saya bubur ini belum masuk top 3 . saran saya , pesan bubur komplit dan kalau akhir pekan cobalah datang sepagi mungkin sebelum penuh .",0,bubur nya Bello tempat nya juga comodo tetapi dibandingkan dengan banyak nya bubur lainnya di Bandung mungkin menurut saya bubur ini belum masuk superiore 3 saran saya pesan bubur komplit dan kalau akhir pekan cobalah datang sepagi mungkin sebelum penuh,0.977180004119873,0,[0.9104 0.0213 0.0683],0,[0.3989 0.3478 0.2533],"{'nyaman': 'comodo', 'enak': 'Bello', 'bandung': 'Bandung', 'top': 'superiore'}",0,2,8.0,,,,,,,,
ini indosat benar-benar perampok pulsa,2,ini Indosat perampok pulsa,0.9319413304328918,2,[0.0197 0.0083 0.9721],2,[0.0157 0.0584 0.9259],{'indosat': 'Indosat'},2,2,6.48,,,,,,,,
"kumpul bareng dengan teman-teman eks kuliah di giggle box ternyata merupakan pilihan yang tepat . tempat nya luas , adem , dan pilihan menu nya cukup lengkap dengan kisaran harga 7 sampai 30 ribuan . untuk appetizer , menu fruit salad cocok sebagai makanan pembuka . segar rasanya menikmati potongan apel malang , nanas , apel fuji , honeydew melon dan campuran mayonnaise . apalagi disajikan di atas kulit lumpia yang sudah digoreng . mantap",0,kumpul insieme a dengan eks studiando di ridacchiare box ternyata merupakan pilihan yang tepat tempat nya luas adem dan pilihan menu nya cukup lengkap dengan kisaran harga 7 sampai 30 ribuan untuk appetizer menu fruit salad cocok sebagai makanan pembuka segar rasanya divertiti pezzo Mela malang nanas Mela fuji honeydew melon dan miscela mayonnaise apalagi disajikan di atas kulit lumpia yang sudah digoreng costante,0.957779824733734,0,[0.9952 0.0028 0.0019],0,[0.9946 0.0028 0.0026],"{'menikmati': 'divertiti', 'potongan': 'pezzo', 'mantap': 'costante', 'apel': 'Mela', 'campuran': 'miscela', 'giggle': 'ridacchiare', 'kuliah': 'studiando', 'bareng': 'insieme a'}",0,0,9.7,,,,,,,,
pejuang kemerdekaan lu pikir lu siapa ? dasar tahi pengacau .,2,pejuang kemerdekaan lu pikir lu siapa dasar tahi piantagrane,0.9560539722442628,2,[0.0097 0.0147 0.9756],1,[0.3192 0.583  0.0978],{'pengacau': 'piantagrane'},2,2,6.86,,,,,,,,
"tidak banyak tempat makan yang enak dan nyaman di dekat stasiun bandung , tapi salah satu yang bisa dicoba adalah paskal makanan market . tinggal naik angkot st . hall - sarijadi / cisitu - tegalega sebentar , lalu turun di depan paskal hyper square . masuk ke dalam paskal hyper square lurus terus , agak jauh , nanti ditemukan . pasal makanan pasar ditata dengan konsep one stop .",0,tidak banyak tempat makan yang Bello dan comodo di dekat stasiun bandung tapi sbagliato satu yang bisa Tentativo adalah paskal makanan market tinggal naik angkot st hall sarijadi cisitu tegalega sebentar lalu turun di depan paskal hyper square masuk ke dalam paskal hyper square lurus terus agak jauh nanti ditemukan pasal makanan pasar impostare dengan bozza uno stop,0.9674286842346193,0,[0.9694 0.0203 0.0104],0,[0.7983 0.1412 0.0606],"{'dicoba': 'Tentativo', 'salah': 'sbagliato', 'one': 'uno', 'enak': 'Bello', 'nyaman': 'comodo', 'konsep': 'bozza', 'ditata': 'impostare'}",0,0,9.08,,,,,,,,
"perjalanan ke lembang saat itu merayap cukup lama karena lalu lintas begitu padat , perut kami pun sudah mulai minta diisi . nah , ada satu pilihan , yaitu mampir di restoran ini . kami memilih saung lesehan yang membuat kami santai , dari sini kami dapat memantau suasana jalan raya di bawah sana . makan enak sambil menunggu jalan sedikit lenggang .",0,perjalanan ke lembang saat itu merayap cukup lama karena lalu lintas begitu padat perut kami pun sudah mulai minta diisi nah ada satu scelta yaitu mampir di ristorante ini kami memilih saung lesehan yang membuat kami santai dari sini kami dapat memantau atmosfera jalan raya di bawah sana makan Bello sambil menunggu jalan sedikit lenggang,0.98024183511734,0,[0.9952 0.0022 0.0026],0,[0.989  0.0039 0.0071],"{'enak': 'Bello', 'pilihan': 'scelta', 'restoran': 'ristorante', 'suasana': 'atmosfera'}",0,0,8.33,,,,,,,,
batagor nya enak . sayang karena harga nya cukup mahal dan tidak ada mesin edc antrean menjadi cukup panjang . karena cukup ramai saat liburan,0,batagor nya Bello sayang karena prezzo nya cukup mahal dan tidak ada mesin edc antrean menjadi cukup panjang karena cukup ramai saat liburan,0.9689562320709229,0,[0.9901 0.0017 0.0082],0,[0.8412 0.003  0.1557],"{'enak': 'Bello', 'harga': 'prezzo'}",0,0,6.94,,,,,,,,
terong yang digoreng dengan tepung dan juga maskan khas sunda lainnya menurut saya sangat lezat rasanya ditambah pelayanan dari karyawan nya yang cukup baik karena pas saya datang ke sana tempat nya cukup ramai sehingga menunggu ada tempat kosong . cuma untuk yang bawa kendaraan akan cukup sulit mendapat tempat parkir di saat tempat nya ramai apalagi di akhir pekan . tetapi berlebihan ala saya suka dan puas .,0,terong yang digoreng dengan tepung dan juga maskan khas Sonda lainnya menurut saya sangat lezat rasanya ditambah pelayanan dari karyawan la sua yang cukup baik karena pas saya datang ke sana tempat la sua cukup affollato sehingga menunggu ada tempat kosong cuma untuk yang bawa kendaraan akan cukup sulit mendapat tempat parcheggio di saat tempat la sua affollato apalagi di akhir settimana tetapi berlebihan ala saya suka dan puas,0.95351243019104,0,[0.9862 0.001  0.0128],0,[0.9653 0.0015 0.0333],"{'pekan': 'settimana', 'parkir': 'parcheggio', 'ramai': 'affollato', 'nya': 'la sua', 'sunda': 'Sonda'}",0,0,9.78,,,,,,,,
"untuk ketiga kalinya , kami diajak teman makan di tempat ini . lahan rumah makan ini sangat besar , ada area untuk indoor dan di luar lesehan . makanan yang disajikan makanan sunda . bagi saya rasanya standard biasa saja , banyak pilihan dan harga terjangkau .",0,untuk ketiga kalinya kami diajak teman makan di tempat ini lahan rumah makan ini sangat besar ada area untuk interno dan di luar lesehan makanan yang disajikan makanan sunda bagi saya rasanya standard biasa saja banyak pilihan dan harga conveniente,0.9867233037948608,0,[0.9907 0.0043 0.005 ],0,[0.9579 0.0044 0.0377],"{'terjangkau': 'conveniente', 'indoor': 'interno', 'lesehan': 'lesehan'}",0,0,8.13,,,,,,,,
"tempat nongkrong yang bergaya vintage yang asik banget kopi nya yang khas dan asli banyak diolah dengan alat-alat zaman dahulu , gila gila sangat lanjut hari atau akhir pekan saya datang lagi to .",0,tempat nongkrong yang bergaya vintage yang asik molto kopi nya yang tipico dan asli banyak diolah dengan zaman dahulu gila gila sangat lanjut hari atau akhir settimana saya datang lagi to,0.9746158123016356,0,[0.9864 0.0038 0.0098],0,[0.9916 0.0023 0.0061],"{'pekan': 'settimana', 'banget': 'molto', 'khas': 'tipico'}",0,0,7.78,,,,,,,,
"dapatkan voucher pulsa rp 25.000 , - untuk dua orang yang beruntung setiap hari nya hanya dengan retweet bniquotes",1,dapatkan voucher pulsa rp untuk dua orang yang beruntung setiap hari nya hanya dengan retweet bniquotes,0.9838156700134276,1,[0.0082 0.9841 0.0078],1,[0.0089 0.9824 0.0087],{'rp': 'rp'},1,1,6.41,,,,,,,,
otak anak zaman sekarang itu cerdas cerdas,0,otak anak zaman sekarang itu cerdas cerdas,1.0,2,[0.0075 0.0142 0.9784],2,[0.0075 0.0142 0.9784],,2,2,0.02,,,,,,,,
"gokana teppan merupakan restoran yang menyajikan menu masakan jepang . saya mencoba menu paket spesial 5 dan menurut saya rasanya biasa saja dengan harga menengah . tersedia welcoming kerupuk , tempat nya besar , baik buat keluarga dan kelompok besar .",0,gokana teppano merupakan restoran yang menyajikan menu masakan jepang saya Tentativo menu paket spesial 5 dan menurut saya rasanya biasa saja dengan harga menengah tersedia welcoming kerupuk tempat la sua besar baik buat famiglia dan kelompok besar,0.9766578674316406,0,[0.9918 0.0056 0.0027],0,[0.9919 0.0031 0.005 ],"{'nya': 'la sua', 'teppan': 'teppano', 'keluarga': 'famiglia', 'mencoba': 'Tentativo'}",0,0,7.85,,,,,,,,
"ac - nya rusak , kulkas mati , pelayanan nya benar-benar buruk",2,ac nya rusak kulkas mati pelayanan nya cattivo,0.9431432485580444,2,[0.0116 0.0069 0.9816],2,[0.0104 0.0492 0.9403],{'buruk': 'cattivo'},2,2,6.25,,,,,,,,
asli kalau di sini kayak nya . soal nya pernah beli barang nya bagus,0,asli kalau di sini kayak nya soal nya pernah beli barang nya Buona,0.9741289019584656,0,[0.9919 0.0041 0.004 ],0,[0.9336 0.0389 0.0275],{'bagus': 'Buona'},0,0,6.78,,,,,,,,
"salah satu tempat favorit keluarga , yang lumayan sering kami datangi . menu beragam banyak pilihan . rasa dari bento , ramen , toast , juga sushi nya oke . interior ruang cukup nyaman untuk bersantai bareng keluarga , pelayanan cukup ramah . harga juga terjangkau . mantap",0,salah satu tempat preferito keluarga yang lumayan sering kami datangi menu varietà banyak pilihan rasa dari bento ramen toast juga sushi nya oke interior ruang cukup nyaman untuk bersantai bareng keluarga pelayanan cukup ramah prezzo juga conveniente costante,0.9805206060409546,0,[0.9956 0.0025 0.0018],0,[0.9956 0.0022 0.0021],"{'mantap': 'costante', 'harga': 'prezzo', 'terjangkau': 'conveniente', 'favorit': 'preferito', 'beragam': 'varietà'}",0,0,8.14,,,,,,,,
dedi mulyadi dan ridwan kamil dianggap kepala daerah terpegah 2017 : adapun bupati yang paling banyak bersuara di media adalah bupati banyuwangi abdullah azwar anas dengan 25.497 pernyataan .,1,dedi mulyadi dan ridwan kamil dianggap kepala daerah terpegah 2017 adapun Reggente yang paling banyak bersuara di media adalah Reggente banyuwangi abdullah azwar Ana dengan pernyataan,0.9646761417388916,1,[0.0109 0.9821 0.007 ],1,[0.0105 0.9828 0.0067],"{'anas': 'Ana', 'media': 'media', 'bupati': 'Reggente'}",1,1,8.04,,,,,,,,
"noah s barn dayang sumbi terletak di kiri dari jalan ir . h . juanda . lokasi nya di tengah kota dan mudah dicari . berbagai macam makanan dan minuman disajikan di sana , pada saat berkunjung saya memesan es kopi latte . dan itu enak .",0,noah s fienile dayang sumbi situato di kiri dari jalan ir h juanda lokasi nya di tengah kota dan facile dicari berbagai macam makanan dan minuman disajikan di sana pada saat berkunjung saya memesan es kopi latte macchiato dan itu Bello,0.9685602188110352,0,[0.9943 0.0036 0.0022],0,[0.9931 0.0044 0.0024],"{'enak': 'Bello', 'mudah': 'facile', 'barn': 'fienile', 'terletak': 'situato', 'latte': 'latte macchiato'}",0,0,8.36,,,,,,,,
tempat nya luas . menu nya sunda banyak . sasambelan . babakaran ikan . lot ke . dll. ada ayun-ayun buat yang bawa anak . pokok nya paslah buat orang sunda yang kangen menu sunda .,0,tempat nya largo menù nya sunda banyak sasambelan babakaran ikan lot ke eccetera ada buat yang bawa anak pokok nya Va bene buat orang sunda yang kangen menù sunda,0.9140260815620422,0,[0.9921 0.0042 0.0037],0,[0.9766 0.0133 0.0101],"{'paslah': 'Va bene', 'menu': 'menù', 'luas': 'largo', 'dll': 'eccetera'}",0,0,8.15,,,,,,,,
payah ini barito main nya . untung versib tidak kalah cupu main nya . harus nya minimal sudah 2 gol itu si svd,2,schifoso ini barito main nya untung versione tidak kalah cupu main nya harus nya minimal sudah 2 gol itu si svd,0.9511561393737792,2,[0.249  0.0822 0.6687],2,[0.3327 0.174  0.4933],"{'si': 'si', 'payah': 'schifoso', 'versib': 'versione'}",2,2,7.49,,,,,,,,
"makan malam kali ini masih di sekitar di jalan setiabudhi bandung , menu untuk makan kali ini gurame goreng garing yang fantastis sekali , dipadu dengan sayur tumis kangkung yang menggoyang lidah . pokok nya tidak menyesal deh makan di sini .",0,makan malam kali ini masih di sekitar di strada Setiabudhi bandung menu untuk makan kali ini gurame goreng garing yang fantastico sekali dipadu dengan sayur tumis cavolo yang menggoyang lidah pokok nya tidak menyesal deh makan di sini,0.9778209328651428,0,[0.992  0.0045 0.0035],0,[0.9879 0.0038 0.0084],"{'setiabudhi': 'Setiabudhi', 'kangkung': 'cavolo', 'fantastis': 'fantastico', 'jalan': 'strada'}",0,0,8.58,,,,,,,,
tidak ngancem,0,tidak allarmante,0.8290880918502808,0,[0.5485 0.0091 0.4425],2,[0.2559 0.0123 0.7318],{'ngancem': 'allarmante'},0,0,6.62,,,,,,,,
porsi nya memang pas . pangsit basah nya enak bakso goreng nya enak . mie nya biasa saja jus stroberi nya sedap . oh iya . beli kacang bawang hasil rekomendasi nya kasir . enak itu . bawang putih nya banyak . sedep .,0,porzione nya memang pas pangsit basah nya Bello bakso goreng nya Bello mie nya biasa saja jus stroberi nya delizioso oh iya beli kacang bawang hasil raccomandazione nya kasir Bello itu bawang bianco nya banyak sedep,0.9269915223121644,0,[0.9949 0.002  0.003 ],0,[0.9834 0.0046 0.0119],"{'enak': 'Bello', 'rekomendasi': 'raccomandazione', 'putih': 'bianco', 'sedap': 'delizioso', 'porsi': 'porzione'}",0,0,8.58,,,,,,,,
"kalau tidak ada yahudi , mana ada islam . mencontek hukum yahudi , haha ? pagi pulang baca koran sana .",2,kalau tidak ada ebreo mana ada Islam mencontek hukum ebreo haha pagi pulang baca koran sana,0.9849361777305604,2,[0.0101 0.0299 0.96  ],2,[0.0086 0.0201 0.9712],"{'islam': 'Islam', 'yahudi': 'ebreo'}",2,1,7.4,,,,,,,,
"jaman sby jadi presiden saja sudah kayak gini kelakuan nya , masa tidak ada yang tahu apa pns gila kaya gini",2,jaman sby jadi presiden saja sudah kayak gini il comportamento la sua masa tidak ada yang tahu apa pns gila kaya gini,0.971210241317749,2,[0.0075 0.0113 0.9812],2,[0.0079 0.0131 0.979 ],"{'kelakuan': 'il comportamento', 'nya': 'la sua'}",2,2,7.07,,,,,,,,
"salah satu tempat favorit di bandung . apalagi buat mereka yang hobi baca buku , majalah , atau komik . terdapat banyak koleksi buku , majalah , dan komik yang bisa kita baca di tempat atau sewa dengan harga terjangkau . untuk komik , koleksi nya cukup lengkap dan naik to date . harga nya pun terjangkau , dan ada komik yang bisa kita beli dengan harga yang lebih murah dari toko .",0,salah satu tempat preferito di bandung apalagi buat mereka yang passatempo leggere buku majalah atau komik terdapat banyak koleksi buku majalah dan komik yang bisa kita leggere di tempat atau sewa dengan harga terjangkau untuk komik koleksi nya cukup lengkap dan naik to date harga nya pun terjangkau dan ada komik yang bisa kita acquistare dengan harga yang lebih poco costoso dari negozio,0.9866061210632324,0,[0.9922 0.0047 0.0031],0,[0.9929 0.0033 0.0038],"{'murah': 'poco costoso', 'beli': 'acquistare', 'favorit': 'preferito', 'hobi': 'passatempo', 'toko': 'negozio', 'baca': 'leggere'}",0,0,10.29,,,,,,,,
"pertama kalinya mencoba makan di cabe rawit . lokasi cukup strategis , berada persis bese belahan dengan kafe minum kopi dulu . suasana nya resto nyaman , tempat makan bersih toilet nya terjaga , harga nya masih cukup reasonable . sesuai rekomendasi , saya pesan sop buntut , menurut saya rasanya enak , daging nya empuk , tidak pakai susah pisahkan antara tulang daging nya . anak saya yang berumur 3 tahun juga lahap .",0,pertama kalinya mencoba makan di cabe rawit lokasi cukup strategico berada persis bese belahan dengan kafe minum kopi dulu suasana nya resto comodo tempat makan bersih toilet nya terjaga harga nya masih cukup reasonable sesuai raccomandazione saya pesan zuppa coda menurut saya rasanya Bello carne nya morbido tidak pakai susah pisahkan antara tulang carne nya anak saya yang berumur 3 tahun juga lahap,0.9525952339172364,0,[0.992  0.0011 0.0069],0,[0.806  0.0033 0.1907],"{'enak': 'Bello', 'sop': 'zuppa', 'rekomendasi': 'raccomandazione', 'strategis': 'strategico', 'daging': 'carne', 'empuk': 'morbido', 'buntut': 'coda', 'nyaman': 'comodo'}",0,0,10.72,,,,,,,,
maju pak ahok sikat terus got nya . jangan kasi ampun,2,maju pak ahok sikat terus got nya jangan perché ampun,0.9376910328865052,2,[0.0214 0.0086 0.97  ],2,[0.0825 0.0165 0.901 ],{'kasi': 'perché'},2,2,6.89,,,,,,,,
kebetulan saya ke sini bersama suami dan anak saya . dekorasi nya cukup bagus tetapi sangat tidak cocok bila membawa anak kecil ke sini . karena tidak ada nya area tanpa asap rokok . saya sendiri sampai merasa tidak nyaman dan sedikit sesak nafas . padahal restoran ini memiliki area di luar dan indoor . untuk makanan ya lumayanlah .,2,kebetulan saya ke sini bersama suami dan anak saya . dekorasi nya cukup bagus tetapi sangat tidak cocok bila membawa anak kecil ke sini . karena tidak ada nya area tanpa asap rokok . saya sendiri sampai merasa tidak nyaman dan sedikit sesak nafas . padahal restoran ini memiliki area di luar dan indoor . untuk makanan ya lumayanlah .,1.0,0,[0.9013 0.0018 0.0968],0,[0.9013 0.0018 0.0968],,0,0,0.03,,,,,,,,
media ini sumber isu bohong jangan diikuti berita nya .,2,media ini sumber isu menzogna jangan diikuti berita nya,0.9711685180664062,2,[0.0071 0.0114 0.9815],2,[0.0151 0.0376 0.9473],{'bohong': 'menzogna'},2,2,6.99,,,,,,,,
"selagi kami masih berada di bandung , kami berkuliner ke tempat masakan khas sunda . karena masakan sunda itu apa ada nya tidak ribet dan praktis sekali . semua yang disediakan pasti enak semuanya . apalagi kalau ada pete dan jengkol __laugh__",0,mentre kami masih berada di bandung kami berkuliner ke tempat masakan khas sunda karena masakan sunda itu apa ada nya tidak ribet dan praktis sekali semua yang fornito pasti enak semuanya apalagi kalau ada pete dan jengkol,0.9862813353538512,0,[0.9916 0.0035 0.005 ],0,[0.8852 0.0057 0.1091],"{'disediakan': 'fornito', 'selagi': 'mentre'}",0,0,8.04,,,,,,,,
"ada bangsat di ui , melecehkan presiden dengan kartu kuning . tangkap , tembak mati ! atau tunggu pendukung jokowi bergerak catat !",2,ada bangsat di ui molesto presiden dengan kartu kuning tangkap tembak mati atau tunggu pendukung jokowi bergerak Nota,0.9677741527557372,2,[0.0073 0.0135 0.9792],1,[0.0141 0.8673 0.1185],"{'melecehkan': 'molesto', 'catat': 'Nota'}",2,2,7.89,,,,,,,,
"harga saja mahal , tapi jaringan jelek",2,harga saja mahal tapi Rete jelek,0.93805330991745,2,[0.0162 0.0069 0.9768],2,[0.0295 0.0049 0.9656],{'jaringan': 'Rete'},2,2,6.6,,,,,,,,
"lotek kalipah apo sudah terkenal sejak tahun 1953 , mempunyai cita rasa tersendiri , bumbu kacang nya menggugah selera , lotek ini disajikan dengan 2 pilihan , nasi atau lontong , tergantung selera kita yang mau menyantap nya .",0,lotek kalipah apo sudah famoso sejak tahun 1953 mempunyai cita rasa tersendiri bumbu kacang nya evocare selera lotek ini disajikan dengan 2 pilihan Riso atau lontong dipende selera kita yang mau menyantap nya,0.9662694931030272,0,[0.9918 0.0054 0.0028],0,[0.9857 0.0106 0.0037],"{'menggugah': 'evocare', 'nasi': 'Riso', 'terkenal': 'famoso', 'tergantung': 'dipende'}",0,0,7.97,,,,,,,,
"11 kamera 3 kamera tetap , 1 kamera depan , dan 1 kamera cineflex gantung menjadi penggerak utama acara ini .",1,11 kamera 3 kamera tetap 1 kamera depan dan 1 kamera cineflex gantung menjadi penggerak utama acara ini,1.0,1,[0.1545 0.8222 0.0233],1,[0.0424 0.9457 0.0119],{'1': '1'},1,1,6.6,,,,,,,,
sby penasaran hingga akhirnya mempertanyakan resep melejit nya suara sudrajat dan syaikhu .,1,sby penasaran hingga akhirnya mempertanyakan ricetta melejit nya suara sudrajat dan syaikhu,0.913333296775818,1,[0.0077 0.7912 0.2011],1,[0.0062 0.9383 0.0554],{'resep': 'ricetta'},1,2,6.88,,,,,,,,
justru siapa yang tidak berguna ? profesor yusril kan yang tidak berguna . jadi menteri juga goblok kan yusril,2,justru siapa yang tidak berguna profesor Yusril kan yang tidak berguna jadi menteri juga goblok kan Yusril,1.0,2,[0.0079 0.009  0.9831],2,[0.0113 0.0139 0.9748],{'yusril': 'Yusril'},2,2,7.86,,,,,,,,
saya sangat menyukai pemandangan di sini yang sangat asri tepat untuk bersantai . terdapat banyak objek di sini mulai dari vila hingga restourant .,0,saya sangat menyukai Visualizza di sini yang sangat asri tepat untuk bersantai terdapat banyak objek di sini mulai dari vila hingga restourant,0.9917621612548828,0,[0.9915 0.0049 0.0036],0,[0.9844 0.0091 0.0066],{'pemandangan': 'Visualizza'},0,0,7.44,,,,,,,,
"pengin nonton dirapat koordinasi tetapi sinyal indosat lagi tidak stabil , ingin marah .",2,pengin nonton dirapat koordinasi tetapi sinyal indosat lagi tidak stabil ingin arrabbiato,0.9711315631866456,2,[0.0059 0.0155 0.9786],2,[0.0093 0.0994 0.8913],{'marah': 'arrabbiato'},2,2,7.18,,,,,,,,
"bukalapak barang nya bagus lengkap , bisa ada potongan ongkir .",0,bukalapak barang nya bagus lengkap bisa ada pezzo ongkir,0.95735764503479,0,[0.9716 0.023  0.0054],0,[0.8192 0.1508 0.03  ],{'potongan': 'pezzo'},0,0,6.42,,,,,,,,
"kalau malam-malam lapar dan ingin makan , makanan yang sehat dan menghangatkan tubuh . bubur pak otong adalah pilihan yang tepat . bubur nya tidak encer , dengan suiran ayam yang besar besar . rasanya sudah cukup gurih . bumbu tambahan yang disediakan adalah , sambal , kecap asin merica . dan yang paling penting harga nya pun terjangkau . hehehe",0,kalau lapar dan ingin makan makanan yang sano dan menghangatkan tubuh bubur pak otong adalah scelta yang tepat bubur nya tidak encer dengan suiran ayam yang besar besar rasanya sudah cukup gurih bumbu tambahan yang disediakan adalah salsa al peperoncino kecap asin merica dan yang paling penting harga nya pun conveniente Eheh,0.9727338552474976,0,[0.9935 0.003  0.0035],0,[0.9927 0.0017 0.0056],"{'pilihan': 'scelta', 'hehehe': 'Eheh', 'sehat': 'sano', 'sambal': 'salsa al peperoncino', 'terjangkau': 'conveniente'}",0,0,9.01,,,,,,,,
